"INDEX"	"TT?(Y/N/MB/NA)"	"MACAQUE?(Y/N/MB/NA)"	"TC_OR_CT?(Y/N/MB/NA)"	"RELEVANT?(Y/N/MB/NA)"	"REVIEW(Y/N)"	"READ_BY(A/D/R)"	"COMMENT"	"DOI"	"PMID"	"PMCID"	"FULL_TEXT_URL"	"PDF_URL"	"TITLE"	"ABSTRACT"	"KEYWORDS"
879				"Y"	"Y"	"D/A"	"review"	"10.1159/000013784"	9575379		"https://karger.com/aud/article/3/2-3/86/44748/Parallel-Processing-in-the-Auditory-Cortex-of"	"https://karger.com/aud/article-pdf/3/2-3/86/2248704/000013784.pdf"	"Parallel Processing in the Auditory Cortex of Primates"	"Evidence from anatomical tracer studies as well as lesions of the primary auditory cortex AI indicate that the principal relay nucleus of the auditory thalamus the ventral part of the medial geniculate MGv projects in parallel to AI and the rostral area on the supratemporal plane of the macaque monkey The caudomedial area by contrast receives input from MGv only indirectly via AI and neurons in this area are often tuned to the spatial location of a complex sound The belt areas on the lateral surface of the superior temporal gyrus receive input from the primary areas Neurons in these areas respond better to more complex stimuli such as band-pass noise pulses of frequency-modulated sweeps than to pure tones Often neurons in the lateral belt respond well to species-specific communication calls The hypothesis is put forward that the central auditory pathways in the macaque monkey are organized into parallel streams similar to the visual system one for the processing of spatial information the other for the processing of auditory patterns Evidence from neuroimaging studies in humans with MRI and PET are consistent with this hypothesis Virtual auditory space stimuli lead to selective activation of an inferior parietal region whereas speech-like stimuli activate superior temporal regions"	"Auditory cortex; Macaque monkey; Human; Neurophysiology; Neuroanatomy; Neuroimaging; Communication sounds; Speech processing; Auditory space;"
655				"Y"	"Y"	"D/A"	"Could be a relevant review and discussion; not TT though"	"10.1098/rstb.2002.1171"	12626014	"PMC1693090"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1693090/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1693090/pdf/12626014.pdf"	"The thalamus as a monitor of motor outputs."	"Many of the ascending pathways to the thalamus have branches involved in movement control In addition the recently defined rich innervation of higher thalamic nuclei such as the pulvinar from pyramidal cells in layer five of the neocortex also comes from branches of long descending axons that supply motor structures For many higher thalamic nuclei the clue to understanding the messages that are relayed to the cortex will depend on knowing the nature of these layer five motor outputs and on defining how messages from groups of functionally distinct output types are combined as inputs to higher cortical areas Current evidence indicates that many and possibly all thalamic relays to the neocortex are about instructions that cortical and subcortical neurons are contributing to movement control The perceptual functions of the cortex can thus be seen to represent abstractions from ongoing motor instructions"	
710	"Y"	"Y"	"Y"	"Y"		"D/A"	"Seems relays of thalamus of connection from amygdala to orbital cortex is mentioned"	"10.1523/jneurosci.2157-15.2015"	26311778	"PMC4549406"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4549406/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4549406/pdf/zns11976.pdf"	"Pathways for Emotions: Specializations in the Amygdalar; Mediodorsal Thalamic; and Posterior Orbitofrontal Network"	"The primate amygdala projects to posterior orbitofrontal cortex pOFC directly and possibly indirectly through a pathway to the magnocellular mediodorsal thalamic nucleus MDmc which may convey signals about the significance of stimuli However because MDmc receives input from structures in addition to the amygdala and MDmc projects to areas in addition to pOFC it is unknown whether amygdalar pathways in MDmc innervate pOFC-bound neurons We addressed this issue using double- or triple-labeling approaches to identify pathways and key cellular and molecular features in rhesus monkeys We found that amygdalar terminations innervated labeled neurons in MDmc that project to pOFC Projection neurons in MDmc directed to pOFC included comparatively fewer core parvalbumin neurons that project focally to the middle cortical layers and more matrix calbindin neurons that project expansively to the upper cortical layers In addition a small and hitherto unknown pathway originated from MDmc calretinin neurons and projected to pOFC Further whereas projection neurons directed to MDmc and to pOFC were intermingled in the amygdala none projected to both structures Larger amygdalar neurons projected to MDmc and expressed the vesicular glutamate transporter  VGLUT which is found in highly efficient driver pathways In contrast smaller amygdalar neurons directed to pOFC expressed VGLUT found in modulatory pathways The indirect pathway from the amygdala to pOFC via MDmc may provide information about the emotional significance of events and along with a parallel direct pathway ensures transfer of signals to all layers of pOFC SIGNIFICANCE STATEMENT The amygdalathe brains center for emotionsis strongly linked with the orbital cortex a region associated with social interactions This study provides evidence that a robust pathway from the amygdala reaches neurons in the thalamus that link directly with the orbital cortex forming a tight tripartite network The dual pathways from the amygdala to the orbital cortex and to the thalamus are distinct by morphology neurochemistry and function This tightly linked network suggests the presence of fool-proof avenues for emotions to influence high-order cortical areas associated with affective reasoning Specific nodes of this tripartite network are disrupted in psychiatric diseases divorcing areas that integrate emotions and thoughts for decisions and flexible behavior"	"amygdala; emotion; orbitofrontal cortex; prefrontal cortex; primate; thalamus"
3720	"N"			"Y"	"Y"	"D/A"	"Actually; the next chapter of the same book is about connectivity of puvinar"	"10.1007/978-3-319-70046-5_4"	29116445		"https://link.springer.com/chapter/10.1007/978-3-319-70046-5_4"	"https://link.springer.com/content/pdf/10.1007/978-3-319-70046-5.pdf?pdf=button"	"Visual Map Representations in the Primate Pulvinar"	"The pulvinar receives direct visual information from the retina and indirect visual information from several cortical and subcortical areas In this chapter we discuss the visuotopic organization of the primate pulvinar Electrophysiological techniques have been systematically employed to study pulvinar visuotopy in the owl capuchin and macaque monkeys A single map of the visual field has been described in the pulvinar of the owl monkey while two independent maps have been described in the capuchin and macaque pulvinar"	
3625	"Y"	"Y"	"Y"	"Y"		"R"	"injection in LGN"	"10.1523/jneurosci.22-07-02885.2002"	11923453	"PMC6758337"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6758337/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6758337/pdf/ns0702002885.pdf"	"Cortical Synaptic Arrangements of the Third Visual Pathway in Three Primate Species: Macaca mulatta; Saimiri sciureus; and Aotus trivirgatus"	"The koniocellular K pathway is one of three pathways from the lateral geniculate nucleus LGN to primate visual cortex V K pathway projections to the cytochrome oxidase CO blobs of V suggest involvement in chromatic processing given reports that the CO blobs in diurnal primates contain cells selective for color K LGN layers and CO blobs however are also well developed in nocturnal primates such as owl monkeys which are likely to be color blind Thus the K pathway plays either different roles in different species or some as yet unidentified common roles Because synaptic arrangements underlie functional mechanisms the purpose of this investigation was to compare the synaptic circuitry related to the K pathway within the CO blobs of two diurnal primates macaque monkeys and squirrel monkeys and one nocturnal primate owl monkey Presynaptic K axons were labeled with wheat germ agglutinin-HRP and presynaptic and postsynaptic profiles in CO blobs were identified with post-embedding immunocytochemistry for GABA and glutamate In all three species K axon terminals are glutamatergic and larger than local axon terminals suggesting that they have a greater impact on postsynaptic CO blob targets than signals arriving via layer IV from the P or M pathways A greater proportion of K axons however synapse with larger glutamatergic shafts in the diurnal monkeys than in the nocturnal owl monkey perhaps reflecting the importance of color within the K pathway of these diurnal species Alternatively the loss of color vision in the owl monkey could impact K pathway circuitry earlier in the pathway The basic similarities between K axon circuitry within the CO blobs of the three primate species examined also could indicate that this pathway plays some common role or roles across species"	"CO blobs; striate cortex; koniocellular; magnocellular; parvocellular; electron microscopy"
68	"Y"	"Y"	"Y"	"Y"		"D"	"retrograde label (cells of origin of geniculocortical afferents) and anterograde label (terminal arbors of corticogeniculate axons) in the LGN produced by single tracer injections in V1"	"10.1002/cne.21060"	16871526		"https://onlinelibrary.wiley.com/doi/10.1002/cne.21060"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.21060"	"Contribution of feedforward thalamic afferents and corticogeniculate feedback to the spatial summation area of macaque V1 and LGN"	"Neurons in the primary visual cortex V respond best to oriented gratings of optimal size within their receptive field RF and are suppressed by larger gratings involving the nonclassical RF surround A V neurons optimal stimulus size is larger at lower stimulus contrast A central question in visual neuroscience is what circuits generate the size tuning of V cells We recently demonstrated that V horizontal connections integrate signals within a region of the RF center corresponding to the V neurons optimal stimulus size at low contrast extrastriate feedback connections to V instead are longer range and can integrate signals from the most distant regions of the V cells RF surround Here we have determined the contribution of geniculocortical feedforward and corticogeniculate feedback connections to the size-tuning of macaque V and lateral geniculate LGN neurons respectively Specifically we have quantitatively compared the visuotopic extent of geniculate feedforward afferents to V with the size of the RF center and surround of neurons in the V input layers and the visuotopic extent of V feedback connections to the LGN with the RF size of cells in V layer  where these connections originate We find geniculate feedforward connections to provide visuotopic information to V that is spatially coextensive with the V neurons optimal stimulus size measured with high-contrast gratings V feedback connections restrict their influence to an LGN region visuotopically coextensive with the size of the minimum response field or classical RF of V layer  cells and commensurate with the LGN region from which they receive feedforward connections J Comp Neurol     Wiley-Liss Inc"	
1299	"Y"	"Y"	"Y"	"Y"		"D"	"Anatomical inputs to sulcal portions of areas 9m and 8Bm"	"10.3389/fnana.2015.00030"	25814938	"PMC4357300"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4357300/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4357300/pdf/fnana-09-00030.pdf"	"Anatomical inputs to sulcal portions of areas 9m and 8Bm in the macaque monkey"	"Neuronal activities recorded from the dorsal bank of the anterior cingulate sulcus have suggested that this cortical area is involved in control of search vs repetition goal-based action selection and encoding of prediction error regarding action value In this study to explore potential anatomical bases for these neuronal activities we injected retrograde tracers CTB-Alexa- and CTB-gold into the dorsal bank of the anterior cingulate sulcus and examined the distribution of labeled cell bodies in macaque monkey brains The Nissl staining showed that the cortex in the dorsal bank of the anterior cingulate sulcus has consistent layer  which means that the cortical region is a part of the granular prefrontal cortex The injection site belonged to the sulcal portion of area m in two cases and the sulcal portion of area Bm in one case In addition to the continuous distribution of labeled cells in the two areas areas m and Bm around the injection site the labeled cells were densely distributed in the cingulate areas areas   and  in all the cases The dense labeling of cells was also found in other prefrontal areas areas    and  in the two cases with injection into the sulcal portion of area m whereas the dense labeling of cells was found in pre-motor areas F and F in the case with injection into the sulcal portion of area Bm The dense labeling of cells in the prefrontal and premotor areas was more similar to those previously found after injections into dorsal parts of areas  and B Subcortical distribution of labeled cells was found in the mediodorsal nucleus of thalamus claustrum and substantia nigra pars compacta in all the cases"	"retrograde tracer; labeled cell bodies; connections; area m; area Bm"
1494	"Y"	"Y"	"Y"	"Y"		"D/A"	"Mostly marmoset"	"10.1016/j.neuroscience.2011.06.080"	21782903		"https://linkinghub.elsevier.com/retrieve/pii/S0306452211007925"	"://linkinghub.elsevier.com/"	"Local and retrograde gene transfer into primate neuronal pathways via adeno-associated virus serotype 8 and 9"	"Viral vector-mediated gene transfer has become increasingly valuable for primate brain research in particular for application of genetic methods eg optogenetics to study neuronal circuit functions Neuronal cell tropisms and infection patterns are viable options for obtaining viral vector-mediated transgene delivery that is selective for particular neuronal pathways For example several types of viral vectors can infect axon terminals retrograde infections which enables targeted transgene delivery to neurons that directly project to a particular viral injection region Although recent studies in rodents have demonstrated that adeno-associated virus serotype  AAV and  AAV efficiently transduce neurons the tropisms and infection patterns remain poorly understood in primate brains Here we constructed recombinant AAV or AAV which expressed an enhanced green fluorescent protein EGFP gene driven by a ubiquitous promoter AAV-EGFP and AAV-EGFP respectively and stereotaxically injected it into several brain regions in marmosets and macaque monkeys Immunohistochemical analyses revealed almost exclusive colocalization of EGFP fluorescence via AAV-mediated gene transfer with a neuron-specific marker indicating endogenous neuronal tropism of AAV which was consistent with our previous results utilizing AAV Injections of either AAV-EGFP or AAV-EGFP into the marmoset striatum resulted in EGFP expression in local striatal neurons as a result of local infection as well as expression in dopaminergic neurons of the substantia nigra via retrograde transport along nigrostriatal axonal projections Retrograde infections were also observed in the frontal cortex and thalamus which are known to have direct projections to the striatum These local and retrograde gene transfers were further demonstrated in the geniculocortical pathway of the marmoset visual system These findings indicate promising capabilities of AAV and AAV to deliver molecular tools into a range of primate neural systems in pathway-specific manners through their neuronal tropisms and infection patterns"	"AAV; AAV; common marmoset; gene transfer; macaque monkey; neuronal pathway; AAV; adeno-associated virus serotype ; AAV; adeno-associated virus serotype ; CAG; modified chicken β-actin promoter with a cytomegalovirus immediate early enhancer; CNS; central nervous system; DA; dopamine; EGFP; enhanced green fluorescent protein; GFAP; glial fibrillary acidic protein; LGN; lateral geniculate nucleus; NeuN; neuron-specific nuclear protein; Olig; oligodendrocyte transcription factor ; PBS; phosphate-buffered saline; PCR; polymerase chain reaction; SNc; substantia nigra pars compacta; SNr; substantia nigra pars reticulata; TH; tyrosine hydroxylase; WPRE; woodchuck hepatitis virus post-transcriptional regulatory element;"
109	"N"			"Y"	"Y"	"D"	"a very good review about Connections of the Macaque Monkey Orbitofrontal Cortex"	"10.1093/cercor/10.3.220"	10731218		"https://academic.oup.com/cercor/article/10/3/220/449570"	"https://academic.oup.com/cercor/article-pdf/10/3/220/9751036/100220.pdf"	"The Anatomical Connections of the Macaque Monkey Orbitofrontal Cortex. A Review"	"The orbitofrontal cortex OfC is a heterogeneous prefrontal sector selectively connected with a wide constellation of other prefrontal limbic sensory and premotor areas Among the limbic cortical connections the ones with the hippocampus and parahippocampal cortex are particularly salient Sensory cortices connected with the OfC include areas involved in olfactory gustatory somatosensory auditory and visual processing Subcortical structures with prominent OfC connections include the amygdala numerous thalamic nuclei the striatum hypothalamus periaqueductal gray matter and biochemically specific cell groups in the basal forebrain and brainstem Architectonic and connectional evidence supports parcellation of the OfC The rostrally placed isocortical sector is mainly connected with isocortical areas including sensory areas of the auditory somatic and visual modalities whereas the caudal non-isocortical sector is principally connected with non-isocortical areas and in the sensory domain with olfactory and gustatory areas The connections of the isocortical and non-isocortical orbital sectors with the amygdala thalamus striatum hypothalamus and periaqueductal gray matter are also specific The medial sector of the OfC is selectively connected with the hippocampus posterior parahippocampal cortex posterior cingulate and retrosplenial areas and area prostriata while the lateral orbitofrontal sector is the most heavily connected with sensory areas of the gustatory somatic and visual modalities with premotor regions and with the amygdala"	
1699	"N"			"Y"	"Y"	"D/A"	"review; it does cited TT studies but seems only on marmoset"	"10.1111/joa.12932"	30657169	"PMC6704239"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6704239/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6704239/pdf/JOA-235-507.pdf"	"The medial pulvinar: function; origin and association with neurodevelopmental disorders"	"The pulvinar is primarily referred to for its role in visual processing However the visual pulvinar only encompasses the inferior and lateral regions of this complex thalamic nucleus The remaining medial portion medial pulvinar PM establishes distinct cortical connectivity and has been associated with directed attention executive functions and working memory These functions are particularly impaired in neurodevelopmental disorders including schizophrenia and attention deficit and hyperactivity disorder ADHD both of which have been associated with abnormal PM architecture and connectivity With these disorders becoming more prevalent in modern societies we review the literature to better understand how the PM can participate in the pathophysiology of cognitive disorders and how a better understanding of the development and function of this thalamic nucleus which is most likely exclusive to the primate brain can advance clinical research and treatments"	"pulvinar; primate; cognitive disorders"
2025	"Y"	"Y"	"Y"	"Y"		"D"	"herpes simplex virus 1 (HSV-1) as tracer"	"10.1073/pnas.88.18.8048"	1654557	"PMC52443"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC52443/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC52443/pdf/pnas01068-0154.pdf"	"Direction of transneuronal transport of herpes simplex virus 1 in the primate motor system is strain-dependent."	"We examined the axonal transport of two strains of herpes simplex virus  HSV- within the central nervous system of cebus monkeys Each strain was injected into the arm area of the primary motor cortex One strain HSV-McIntyre-B was transported transneuronally in the retrograde direction It infected neurons at sites known to project to the arm area of the primary motor cortex eg ventrolateral thalamus In addition second-order neurons were labeled in the deep cerebellar nuclei dentate and interpositus and in the globus pallidus internal segment This result supports the concept that the arm area of the primary motor cortex is a target of both cerebellar and basal ganglia output In contrast the other strain HSV-H was transported transneuronally in the anterograde direction It infected neurons at sites known to receive input from the arm area of the primary motor cortex eg putamen pontine nuclei In addition third-order neurons were labeled in the cerebellar cortex granule and Golgi cells and in the globus pallidus largely the external segment Our observations suggest that strain differences have an important impact on the direction of transneuronal transport of HSV- Furthermore it should be possible to examine the organization of cerebellar and basal ganglia loops with cerebral cortex by exploiting transneuronal transport of HSV- and virus strain differences"	"MOTOR CORTEX; BASAL GANGLIA; CEREBELLUM; AXONAL TRANSPORT; CEBUS-APELLA; MACACA-FASCICULARIS; MACAQUE MONKEY; CORTICOPONTINE PROJECTION; MOLECULAR EPIDEMIOLOGY; NEURONAL TRANSFER; ARCUATE PREMOTOR; PRECENTRAL GYRUS; GLOBUS PALLIDUS; CEREBRAL-CORTEX; BASAL GANGLIA"
549	"Y"	"Y"	"Y"	"Y"	"Y"	"D"	"Book chapter; but one of the sections has information of TT connectivity study"		22593888		"https://europepmc.org/article/nbk/nbk92866"	"://europepmc.org/"	"Cortical and Thalamic Pathways for Multisensory and Sensorimotor Interplay"	"Numerous studies in both monkey and human provided evidence for multisensory integration at high-level and low-level cortical areas This chapter focuses on the anatomical pathways contributing to multisensory integration We first describe the anatomical connections existing between different sensory cortical areas briefly concerning the well-known connections between associative cortical areas and the more recently described connections targeting low-level sensory cortical areas Then we focus on the description of the connections of the thalamus with different sensory and motor areas and their potential role in multisensory and sensorimotor integration Finally we discuss the several possibilities for the brain to integrate the environmental world with the different senses"	
2148	"Y"	"Y"	"Y"	"Y"		"D/A"	"Using a combination of tracing studies and diffusion MRI in male nonhuman primates"	"10.1523/jneurosci.2335-17.2017"	29358360	"PMC5824744"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5824744/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5824744/pdf/zns2106.pdf"	"Functional Segmentation of the Anterior Limb of the Internal Capsule: Linking White Matter Abnormalities to Specific Connections"	"The anterior limb of the internal capsule ALIC carries thalamic and brainstem fibers from prefrontal cortical regions that are associated with different aspects of emotion motivation cognition processing and decision-making This large fiber bundle is abnormal in several psychiatric illnesses and a major target for deep brain stimulation Yet we have very little information about where specific prefrontal fibers travel within the bundle Using a combination of tracing studies and diffusion MRI in male nonhuman primates as well as diffusion MRI in male and female human subjects we segmented the human ALIC into five regions based on the positions of axons from different cortical regions within the capsule Fractional anisotropy FA abnormalities in patients with bipolar disorder were detected when FA was averaged in the ALIC segment that carries ventrolateral prefrontal cortical connections Together the results set the stage for linking abnormalities within the ALIC to specific connections and demonstrate the utility of applying connectivity profiles of large white matter bundles based on animal anatomic studies to human connections and associating disease abnormalities in those pathways with specific connections The ability to functionally segment large white matter bundles into their components begins a new era of refining how we think about white matter organization and use that information in understanding abnormalities SIGNIFICANCE STATEMENT The anterior limb of the internal capsule ALIC connects prefrontal cortex with the thalamus and brainstem and is abnormal in psychiatric illnesses However we know little about the location of specific prefrontal fibers within the bundle Using a combination of animal tracing studies and diffusion MRI in animals and human subjects we segmented the human ALIC into five regions based on the positions of axons from different cortical regions We then demonstrated that differences in FA values between bipolar disorder patients and healthy control subjects were specific to a given segment Together the results set the stage for linking abnormalities within the ALIC to specific connections and for refining how we think about white matter organization in general"	"anatomic tracing; bipolar disorder; diffusion MRI; prefrontal cortex; white matter"
1273		"Y"		"Y"	"Y"	"A"	"review"	"10.1038/s41583-019-0212-7"	31492945		"https://www.nature.com/articles/s41583-019-0212-7"	"https://www.nature.com/articles/s41583-019-0212-7.pdf"	"The brain’s default network: updated anatomy; physiology and evolving insights"	"Discoveries over the past two decades demonstrate that regions distributed throughout the association cortex often called the default network are suppressed during tasks that demand external attention and are active during remembering envisioning the future and making social inferences This Review describes progress in understanding the organization and function of networks embedded within these association regions Detailed high-resolution analyses of single individuals suggest that the default network is not a single network as historically described but instead comprises multiple interwoven networks The multiple networks share a common organizational motif also evident in marmoset and macaque anatomical circuits that might support a general class of processing function dependent on internally constructed rather than externally constrained representations with each separate interwoven network specialized for a distinct processing domain Direct neuronal recordings in humans and monkeys reveal evidence for competitive relationships between the internally and externally oriented networks Findings from rodent studies suggest that the thalamus might be essential to controlling which networks are engaged through specialized thalamic reticular neurons including antagonistic subpopulations These association networks and presumably thalamocortical circuits are expanded in humans and might be particularly vulnerable to dysregulation implicated in mental illness"	"INTRINSIC FUNCTIONAL CONNECTIVITY; THALAMIC RETICULAR NUCLEUS; CONSCIOUS RESTING STATE; MODE NETWORK; AUTOBIOGRAPHICAL MEMORY; POSTERIOR CINGULATE; PREFRONTAL CORTEX; ASSOCIATION NETWORKS; DISTRIBUTED NETWORKS; CORTICAL CONNECTIONS"
1979	"Y"	"Y"	"Y"	"Y"		"D"		"10.1007/s00429-017-1582-0"	29196811		"https://link.springer.com/article/10.1007/s00429-017-1582-0"	"https://link.springer.com/content/pdf/10.1007/s00429-017-1582-0.pdf?pdf=button"	"Cortical and subcortical connections of parietal and premotor nodes of the monkey hand mirror neuron network"	"Mirror neurons MNs are a class of cells originally discovered in the monkey ventral premotor cortex PMv and inferior parietal lobule IPL They discharge during both action execution and action observation and appear to play a crucial role in understanding others actions It has been proposed that the mirror mechanism is based on a match between the visual description of actions encoded in temporal cortical regions and their motor representation provided by PMv and IPL However neurons responding to action observation have been recently found in other cortical regions suggesting that the mirror mechanism relies on a wider network Here we provide the first description of this network by injecting neural tracers into physiologically identified IPL and PMv sectors containing hand MNs Our results show that these sectors are reciprocally connected in line with the current view but IPL MN sectors showed virtually no direct connection with temporal visual areas In addition we found that PMv and IPL MN sectors share connections with several cortical regions including the dorsal and mesial premotor cortex the primary motor cortex the secondary somatosensory cortex the mid-dorsal insula and the ventrolateral prefrontal cortex as well as subcortical structures such as motor and polysensory thalamic nuclei and the mid-dorsal claustrum We propose that each of these regions constitutes a node of an extended network through which information relative to ongoing movements social context environmental contingencies abstract rules and internal states can influence MN activity and contribute to several socio-cognitive functions"	"Grasping; Action observation; Action recognition; Anatomical connections; Motor; Parietal;"
3584	"Y"	"Y"	"Y"	"Y"		"D"		"10.1002/cne.901920103"	7410612		"https://onlinelibrary.wiley.com/doi/10.1002/cne.901920103"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901920103"	"Representation pattern in the second somatic sensory area of the monkey cerebral cortex"	"The body representation in the second somatic sensory area of macaques has been studied by tracing with anatomical techniques the projections from defined parts of the body representation in the first somatic sensory area SI to their terminal regions within the lateral sulcus The second somatic sensory area SII as identified in terms of cytoarchitecture and its connection with the thalamic ventrobasal complex is the only region of the lateral sulcus to receive a projection from SI The nearby retroinsular area and area b receive a projection from area  Within SII the face and head representations lie anteriorly occupying the dorsalmost part of the insula and portions of the fronto-parietal operculum The digits hand and arm are represented posterior to the face and may take up the mediolateral extent of the parietal operculum in the region immediately in front of the posterior pole of the insula The trunk representation is lateral to the arm representation ie deep within the superior circular sulcus and on the dorsal insula The hindlimb appears behind the trunk also occupying the superior circular sulcus in addition to the deepest  mm of the upper bank of lateral sulcus immediately posterior to the insula Areas b  and  each project to SII and their projections appear to converge within the representation of a given body part Injections of anterogradely transported tracers in SI label vertically oriented columnar arrays of terminal ramifications in SII resembling those previously described for other cortico-cortical projections within the sensory-motor region In experiments which combined anterograde and retrograde labeling cells projecting from SII to SI formed columns exactly coinciding with the columns of anterogradely labeled axons terminating in SII The cells of origin of cortico-cortical projections emanating from SII formed two distinct laminar populations one in the supragranular layers and the second mainly in layer VI There is evidence for fiber terminations within layer VI mainly underlying the column formed by the terminal ramifications in layers I through IV"	
428	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1093/cercor/bhq201"	21045004	"PMC3097985"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3097985/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3097985/pdf/bhq201.pdf"	"Weight Consistency Specifies Regularities of Macaque Cortical Networks"	"To what extent cortical pathways show significant weight differences and whether these differences are consistent across animals thereby comprising robust connectivity profiles is an important and unresolved neuroanatomical issue Here we report a quantitative retrograde tracer analysis in the cynomolgus macaque monkey of the weight consistency of the afferents of cortical areas across brains via calculation of a weight index fraction of labeled neurons FLN Injection in  cortical areas  occipital plus  in the other lobes revealed a consistent pattern small subcortical input  cumulative FLN high local intrinsic connectivity  FLN high-input form neighboring areas  cumulative FLN and weak long-range corticocortical connectivity  cumulative FLN Corticocortical FLN values of projections to areas V V and V showed heavy-tailed lognormal distributions spanning  orders of magnitude that were consistent demonstrating significant connectivity profiles These results indicate that  connection weight heterogeneity plays an important role in determining cortical network specificity  high investment in local projections highlights the importance of local processing and  transmission of information across multiple hierarchy levels mainly involves pathways having low FLN values"	"amygdala; area ; macaque; network; primate; thalamus"
597	"Y"	"Y"	"Y"	"Y"		"D"		"10.1002/cne.903350312"	7693772		"https://onlinelibrary.wiley.com/doi/10.1002/cne.903350312"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.903350312"	"Tonotopic organization; architectonic fields; and connections of auditory cortex in macaque monkeys"	"Microelectrode recordings were used to investigate the tonotopic organization of auditory cortex of macaque monkeys and guide the placement of injections of wheat germ agglutininhorse radish peroxidase WGA-HRP and fluorescent dyes Anatomical and physiological results were later related to histological distinctions in the same brains after sections were processed for cytoarchitecture myeloarchitecture acetylcholinesterase AchE or cytochrome oxidase CO The experiments produced serveral major findings  Neurons throughout a broad expanse of cortex were highly responsive to pure tones and best frequencies could be determined for neurons in arrays of recording sites  The microelectrode recordings revealed two systematic representations of tone frequencies the primary area AI and a primary-like rostral field R as previously described The representation of high to low frequency tones in A was largely caudorostral along the plane of the sulcus A reversal of the order of representation of frequencies occurred in R  AI and R together were coextensive with a koniocellular densely myelinated zone that expressed high levels of AchE and CO These architectonic features were somewhat less pronounced in R than AI but a clear border between the two areas was not apparent  Cortex bordering AI and R was less responsive to tones but when best frequencies for neurons could be determined they matched those for adjoining parts of AI and R  Architectonically distinct regions were apparent within some of the cortex bordering AI and R  The major ipsilateral cortical connections of AI were with R and cortex immediately lateral and medial to AI  Callosal connections of AI were predominately with matched locations in the opposite AI but they also included adjoining fields  Neurons in the ventral MGV medial MGM and dorsal MGD nuclei of the medial geniculate complex projected to AI and cortex lateral to AI  Injections in cortex responsive to high frequency tones labeled more dorsal parts of MGV than injections in cortex responsive to low frequency tones   Wiley-Liss Inc"	
1490	"N"			"Y"	"Y"	"D"	"we review the anatomical subdivision"	"10.31083/j.jin.2021.01.334"	33834704		"https://www.imrpress.com/journal/JIN/20/1/10.31083/j.jin.2021.01.334"	"https://www.imrpress.com/journal/JIN/20/1/10.31083/j.jin.2021.01.334/pdf"	"The superior parietal lobule of primates: a sensory-motor hub for interaction with the environment"	"The superior parietal lobule of the macaque monkey occupies the postero-medial part of the parietal lobe and plays a crucial role in the integration of different sources of information from visual motor and somatosensory brain regions for the purpose of high-level cognitive functions as perception for action This region encompasses the intraparietal sulcus and the parieto-occipital sulcus and includes also the precuneate cortex in the mesial surface of the hemisphere It hosts several areas extensively studied in the macaque PE PEip PEci anteriorly and PEc MIP PGm and VA posteriorly Recently studies based on functional MRI have suggested putative human homologue of some of the areas of the macaque superior parietal lobule Here we review the anatomical subdivision the cortico-cortical and thalamo-cortical connections of the macaque superior parietal lobule compared with their functional properties and the homology with human organization in physiological and lesioned situations The knowledge of this part of the macaque brain could help in understanding pathological conditions that in humans affect the normal behaviour of arm-reaching actions and can inspire brain computer interfaces performing in more accurate ways the sensorimotor transformations needed to interact with the surrounding environment"	"Sensory information; Multisensory; Memory; Attention; Cerebral cortex; Neural networks; Connectivity; nan"
