SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,26946502,PMC5536225,10.1007/7854_2016_439,"Keysers, Christian; Gazzola, Valeria",2017,,A Plea for Cross-species Social Neuroscience.,"Curr Top Behav Neurosci",30,"","179-191",,6,"""European Research Council"":""312511""",N,,2017-01-01,,Y,Y
MED,31801976,PMC6957924,10.1038/s41386-019-0545-y,"",2019,12,ACNP 58<sup>th</sup> Annual Meeting: Poster Session I.,"Neuropsychopharmacology",44,"Suppl 1","78-229",,2,"",N,,2019-12-01,2020-12-01,Y,N
MED,23100142,PMC3567383,10.1152/jn.00194.2012,"Andolina, Ian M; Jones, Helen E; Sillito, Adam M",2013,2,Effects of cortical feedback on the spatial properties of relay cells in the lateral geniculate nucleus.,"J Neurophysiol",109,"3","889-899",,29,"""Medical Research Council"":""G0701535"",""National Institute for Health Research (NIHR)"":""G0701535""",N,,2012-10-24,,Y,N
MED,19073806,PMC2657069,10.1152/jn.90963.2008,"Smith, AT; Cotton, PL; Bruno, A; Moutsiana, C",2009,2,Dissociating vision and visual attention in the human pulvinar.,"J Neurophysiol",101,"2","917-925",,30,"""Biotechnology and Biological Sciences Research Council"":""BBS/B/16399""",N,,2008-12-10,,Y,N
MED,15776222,,10.1007/s00221-005-2237-6,"Negyessy, L; Goldman-Rakic, PS",2005,7,Morphometric characterization of synapses in the primate prefrontal cortex formed by afferents from the mediodorsal thalamic nucleus.,"Exp Brain Res",164,"2","148-154",,20,"""NIMH NIH HHS"":""MH38546"",""NIMH NIH HHS"":""MH44866""",N,,2005-03-18,,N,N
MED,32122958,PMC7082130,10.1523/eneuro.0410-19.2020,"Schneider, Will T; Vas, Szilvia; Nicol, Alister U; Morton, A Jennifer",2020,,Characterizing Sleep Spindles in Sheep.,"eNeuro",7,"2","ENEURO.0410-19.2020",,1,"""CHDI Foundation"":""ID_NOT_SUPPLIED""",Y,cc by,2020-03-18,,Y,N
MED,21259388,PMC6870119,10.1002/hbm.21175,"Werner, Cornelius J; Stöcker, Tony; Kellermann, Thilo; Bath, Jessica; Beldoch, Margarete; Schneider, Frank; Wegener, Hans Peter; Shah, Jon N; Neuner, Irene",2011,11,Altered motor network activation and functional connectivity in adult Tourette's syndrome.,"Hum Brain Mapp",32,"11","2014-2026",,16,"",N,,2011-01-21,,Y,N
MED,19795374,PMC3710459,10.1002/cne.22162,"Wong, Peiyan; Collins, Christine E; Baldwin, Mary K L; Kaas, Jon H",2009,12,Cortical connections of the visual pulvinar complex in prosimian galagos (Otolemur garnetti).,"J Comp Neurol",517,"4","493-511",,19,"""NEI NIH HHS"":""EY 02686"",""NEI NIH HHS"":""R01 EY002686""",N,,2009-12-01,,Y,N
MED,32062721,PMC7271020,10.1007/s00429-020-02041-6,"Lanciego, Jose L; Wouterlood, Floris G",2020,5,Neuroanatomical tract-tracing techniques that did go viral.,"Brain Struct Funct",225,"4","1193-1224",,26,"""European Research Council"":""340527"",""Department of Health, Government of Navarra"":""011-1383-2019-000006 (PI031)"",""Ciberned&apos;s Intramural Program"":""PI2017/02"",""Ciberned's Intramural Program"":""PI2017/02"",""Department of Health, Government of Navarra"":""046-2017_NAB7"",""European Research Council Advanced Grants"":""340527"",""FEDER/Ministerio de Ciencia, Innovación y Universidades - Agencia Estatal de Investigación"":""BFU2017-82407-R""",Y,cc by,2020-02-15,,Y,N
MED,22488931,PMC6870324,10.1002/hbm.21496,"Strumpf, Hendrick; Mangun, George R; Boehler, Carsten N; Stoppel, Christian; Schoenfeld, Mircea A; Heinze, Hans-Jochen; Hopf, Jens-Max",2013,5,The role of the pulvinar in distractor processing and visual search.,"Hum Brain Mapp",34,"5","1115-1132",,16,"",N,,2012-04-04,,Y,N
MED,29358305,PMC5832932,10.1194/jlr.m081323,"Allende, Maria L; Cook, Emily K; Larman, Bridget C; Nugent, Adrienne; Brady, Jacqueline M; Golebiowski, Diane; Sena-Esteves, Miguel; Tifft, Cynthia J; Proia, Richard L",2018,3,Cerebral organoids derived from Sandhoff disease-induced pluripotent stem cells exhibit impaired neurodifferentiation.,"J Lipid Res",59,"3","550-563",,55,"""National Institute of Diabetes and Digestive and Kidney Diseases"":""ID_NOT_SUPPLIED"",""National Human Genome Research Institute"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""ID_NOT_SUPPLIED""",Y,cc by,2018-01-22,,Y,N
MED,25080595,PMC6608280,10.1523/jneurosci.0164-14.2014,"Gouws, André D; Alvarez, Ivan; Watson, David M; Uesaki, Maiko; Rodgers, Jessica; Morland, Antony B",2014,7,On the role of suppression in spatial attention: evidence from negative BOLD in human subcortical and cortical structures.,"J Neurosci",34,"31","10347-10360",,22,"",N,,2014-07-01,,Y,N
MED,19056862,PMC2705701,10.1093/cercor/bhn219,"Watakabe, Akiya; Komatsu, Yusuke; Sadakane, Osamu; Shimegi, Satoshi; Takahata, Toru; Higo, Noriyuki; Tochitani, Shiro; Hashikawa, Tsutomu; Naito, Tomoyuki; Osaki, Hironobu; Sakamoto, Hiroshi; Okamoto, Masahiro; Ishikawa, Ayako; Hara, Shin-ichiro; Akasaki, Takafumi; Sato, Hiromichi; Yamamori, Tetsuo",2009,8,Enriched expression of serotonin 1B and 2A receptor genes in macaque visual cortex and their bidirectional modulatory effects on neuronal responses.,"Cereb Cortex",19,"8","1915-1928",,40,"",Y,cc by-nc,2008-12-04,,Y,N
MED,22943488,PMC3483194,10.1186/2042-6410-3-21,"Abramov, Israel; Gordon, James; Feldman, Olga; Chavarga, Alla",2012,9,Sex and vision II: color appearance of monochromatic lights.,"Biol Sex Differ",3,"1","21",,19,"",Y,cc by,2012-09-04,,Y,N
MED,33219130,PMC7948403,10.1074/jbc.rev120.008207,"Lei, Peng; Ayton, Scott; Bush, Ashley I",2021,,The essential elements of Alzheimer's disease.,"J Biol Chem",296,"","100105",,52,"""National Health and Medical Research Council"":""ID_NOT_SUPPLIED""",Y,cc by,2020-11-27,,Y,N
MED,24065913,PMC3778316,10.3389/fnhum.2013.00595,"Sedley, William; Cunningham, Mark O",2013,9,Do cortical gamma oscillations promote or suppress perception? An under-asked question with an over-assumed answer.,"Front Hum Neurosci",7,"","595",,34,"""Medical Research Council"":""MR/J011207/1"",""National Institute for Health Research (NIHR)"":""ACF-2009-01-006""",Y,cc by,2013-09-20,,Y,N
MED,28983518,PMC5624222,10.1038/s41562-017-0069,"Kleckner, Ian R; Zhang, Jiahe; Touroutoglou, Alexandra; Chanes, Lorena; Xia, Chenjie; Simmons, W Kyle; Quigley, Karen S; Dickerson, Bradford C; Barrett, Lisa Feldman",2017,,Evidence for a Large-Scale Brain System Supporting Allostasis and Interoception in Humans.,"Nat Hum Behav",1,"","0069",,127,"",Y,,2017-04-24,,Y,N
MED,12037210,,10.1152/jn.2002.87.6.3090,"Minamimoto, Takafumi; Kimura, Minoru",2002,6,Participation of the thalamic CM-Pf complex in attentional orienting.,"J Neurophysiol",87,"6","3090-3101",,99,"",N,,2002-06-01,,N,N
MED,27935154,PMC6866838,10.1002/hbm.23479,"Tuladhar, Anil M; Lawrence, Andrew; Norris, David G; Barrick, Thomas R; Markus, Hugh S; de Leeuw, Frank-Erik",2017,4,Disruption of rich club organisation in cerebral small vessel disease.,"Hum Brain Mapp",38,"4","1751-1766",,37,"""English National Institute of Health Research (NIHR) Clinical Stroke Research Network"":""ID_NOT_SUPPLIED"",""VIDI innovational grant from the Dutch Organization for Scientific Research"":""016.126.351"",""National Institute for Health Research (NIHR)"":""NF-SI-0512-10019"",""The SCANS study was supported by a Wellcome Trust grant"":""081589"",""Wellcome Trust"":""081589"",""Alzheimer&apos;s Research UK"":""ARUK-EXT2013-2"",""Internationale Stichting Alzheimer Onderzoek (ISAO)"":""ID_NOT_SUPPLIED"",""NIHR Comprehensive Biomedical Research Centre award to Cambridge Universities Hospitals Trust"":""ID_NOT_SUPPLIED"",""MIRA Institute for Biomedical Technology and Technical Medicine, University of Twente and Internationale Stichting Alzheimer Onderzoek"":""ID_NOT_SUPPLIED""",Y,cc by,2016-12-09,,Y,N
MED,26902924,PMC4766424,10.1038/ncomms10832,"Ricklin, Meret E; García-Nicolás, Obdulio; Brechbühl, Daniel; Python, Sylvie; Zumkehr, Beatrice; Nougairede, Antoine; Charrel, Remi N; Posthaus, Horst; Oevermann, Anna; Summerfield, Artur",2016,2,Vector-free transmission and persistence of Japanese encephalitis virus in pigs.,"Nat Commun",7,"","10832",,89,"",Y,cc by,2016-02-23,,Y,N
MED,23246279,PMC3606280,10.1016/j.conb.2012.11.009,"Schall, Jeffrey D",2013,4,Macrocircuits: decision networks.,"Curr Opin Neurobiol",23,"2","269-274",,12,"""National Science Foundation"":""ID_NOT_SUPPLIED"",""NEI NIH HHS"":""R01 EY008890"",""NIMH NIH HHS"":""R01 MH055806"",""McKnight Endowment Fund for Neuroscience"":""ID_NOT_SUPPLIED"",""NEI NIH HHS"":""P30 EY008126"",""National Eye Institute"":""ID_NOT_SUPPLIED"",""National Institute of Mental Health"":""ID_NOT_SUPPLIED"",""Air Force Office of Scientific Research"":""ID_NOT_SUPPLIED""",N,,2012-12-13,,Y,N
MED,30040957,PMC6191343,10.1016/j.neuropsychologia.2018.07.024,"Kim, Jeehyun; Zhang, Kai; Cai, Weidong; YorkWilliams, Sophie; Ua Cruadhlaoich, Matthew A I; Llanes, Seoni; Menon, Vinod; Poston, Kathleen L",2018,10,Dopamine-related dissociation of cortical and subcortical brain activations in cognitively unimpaired Parkinson's disease patients OFF and ON medications.,"Neuropsychologia",119,"","24-33",,6,"""NIBIB NIH HHS"":""R01 EB022907"",""National Institute of Health NIH"":""NS075097"",""Michael J. Fox Foundation for Parkinson’s Disease Research"":""6440"",""NINDS NIH HHS"":""R01 NS086085"",""NINDS NIH HHS"":""K23 NS075097"",""National Institute of Health NIH"":""AG047366"",""National Institute of Health NIH"":""NS086085"",""NIA NIH HHS"":""P50 AG047366"",""NINDS NIH HHS"":""RF1 NS086085""",Y,cc by-nc-nd,2018-07-21,2019-10-01,Y,N
MED,27503874,PMC5003232,10.1073/pnas.1606792113,"Singh, Arun; Mewes, Klaus; Gross, Robert E; DeLong, Mahlon R; Obeso, José A; Papa, Stella M",2016,8,Human striatal recordings reveal abnormal discharge of projection neurons in Parkinson's disease.,"Proc Natl Acad Sci U S A",113,"34","9629-9634",,29,"""NIH HHS"":""P51 OD011132"",""NCRR NIH HHS"":""P51 RR000165"",""NINDS NIH HHS"":""R01 NS073994"",""National Institute for Health Research (NIHR)"":""NS045962"",""NINDS NIH HHS"":""R01 NS045962""",N,,2016-08-08,,Y,N
MED,28261046,PMC5314318,10.3389/fnins.2017.00067,"Soares, Sandra C; Maior, Rafael S; Isbell, Lynne A; Tomaz, Carlos; Nishijo, Hisao",2017,,Fast Detector/First Responder: Interactions between the Superior Colliculus-Pulvinar Pathway and Stimuli Relevant to Primates.,"Front Neurosci",11,"","67",,31,"""Fundação para a Ciência e a Tecnologia"":""UID/IC/4255/2013"",""Japan Society for the Promotion of Science"":""16H04652""",Y,cc by,2017-02-17,,Y,N
MED,30042851,PMC6007168,10.1093/nc/nix019,"Ruffini, Giulio",2017,,An algorithmic information theory of consciousness.,"Neurosci Conscious",2017,"1","nix019",,14,"",Y,cc by-nc,2017-10-12,,Y,N
MED,25538678,PMC4259123,10.3389/fneur.2014.00259,"Vaughan, David N; Jackson, Graeme D",2014,,The piriform cortex and human focal epilepsy.,"Front Neurol",5,"","259",,35,"",Y,cc by,2014-12-08,,Y,N
MED,29365217,PMC5934332,10.1002/da.22721,"Pillai, Rajapillai L I; Zhang, Mengru; Yang, Jie; Boldrini, Maura; Mann, J John; Oquendo, Maria A; Parsey, Ramin V; DeLorenzo, Christine",2018,5,Will imaging individual raphe nuclei in males with major depressive disorder enhance diagnostic sensitivity and specificity?,"Depress Anxiety",35,"5","411-420",,6,"""NIMH NIH HHS"":""R01 MH083862"",""National Institute of Mental Health"":""R01MH090276"",""NIMH NIH HHS"":""R25 MH086466"",""American Foundation for Suicide Prevention"":""ID_NOT_SUPPLIED"",""Columbia University"":""ID_NOT_SUPPLIED"",""NIMH NIH HHS"":""F30 MH109412"",""NIMH NIH HHS"":""P50 MH062185"",""National Institute of Mental Health"":""R01MH40695"",""National Institute of Mental Health"":""K01MH091354"",""National Institute of Mental Health"":""R01MH074813"",""NIMH NIH HHS"":""R01 MH074813"",""NIMH NIH HHS"":""K01 MH091354"",""NIMH NIH HHS"":""R01 MH090276"",""National Alliance for Research on Schizophrenia and Depression"":""ID_NOT_SUPPLIED"",""NIMH NIH HHS"":""R01 MH040695"",""National Institutes of Health"":""ID_NOT_SUPPLIED"",""National Institute of Mental Health"":""F30MH109412"",""National Institute of Mental Health"":""P50MH062185""",N,,2018-01-24,2019-05-01,Y,N
MED,17072831,,10.1002/cne.21155,"Craig, A D 'Bud'; Zhang, En-Tan",2006,12,Retrograde analyses of spinothalamic projections in the macaque monkey: input to posterolateral thalamus.,"J Comp Neurol",499,"6","953-964",,40,"""NINDS NIH HHS"":""NS41287"",""NINDS NIH HHS"":""NS25616""",N,,2006-12-01,,N,N
MED,18704495,PMC2522333,10.1007/s00429-008-0189-x,"Drevets, Wayne C; Price, Joseph L; Furey, Maura L",2008,9,Brain structural and functional abnormalities in mood disorders: implications for neurocircuitry models of depression.,"Brain Struct Funct",213,"1-2","93-118",,1052,"",Y,cc by-nc,2008-08-13,,Y,N
MED,19684245,PMC2837095,10.1093/cercor/bhp162,"Chomsung, Ranida D; Wei, Haiyang; Day-Brown, Jonathan D; Petry, Heywood M; Bickford, Martha E",2010,4,Synaptic organization of connections between the temporal cortex and pulvinar nucleus of the tree shrew.,"Cereb Cortex",20,"4","997-1011",,24,"""NINDS NIH HHS"":""NS35377"",""NEI NIH HHS"":""EY016155"",""NEI NIH HHS"":""R01 EY016155-04"",""NINDS NIH HHS"":""R01 NS035377-10A1"",""NEI NIH HHS"":""R01 EY016155"",""NINDS NIH HHS"":""R01 NS035377""",N,,2009-08-14,,Y,N
MED,26236200,PMC4500960,10.3389/fnana.2015.00090,"Montagnese, Catherine M; Székely, Tamás; Csillag, András; Zachar, Gergely",2015,,Distribution of vasotocin- and vasoactive intestinal peptide-like immunoreactivity in the brain of blue tit (Cyanistes coeruleus).,"Front Neuroanat",9,"","90",,5,"",Y,cc by,2015-07-14,,Y,N
MED,15987937,PMC6725054,10.1523/jneurosci.0968-05.2005,"Sánchez-González, Miguel Angel; García-Cabezas, Miguel Angel; Rico, Beatriz; Cavada, Carmen",2005,6,The primate thalamus is a key target for brain dopamine.,"J Neurosci",25,"26","6076-6083",,162,"",N,cc by-nc-sa,2005-06-01,,Y,N
MED,15509742,PMC2629666,10.1523/jneurosci.1558-04.2004,"Jenkins, Bruce G; Sanchez-Pernaute, Rosario; Brownell, Anna-Liisa; Chen, Yin-Ching Iris; Isacson, Ole",2004,10,Mapping dopamine function in primates using pharmacologic magnetic resonance imaging.,"J Neurosci",24,"43","9553-9560",,63,"""NIDA NIH HHS"":""R01 DA016187"",""NINDS NIH HHS"":""P50 NS039793"",""NIDA NIH HHS"":""DA-16187A"",""NIDA NIH HHS"":""DA-09467"",""NCRR NIH HHS"":""P51 RR000168"",""NINDS NIH HHS"":""P50 NS039793-05"",""NINDS NIH HHS"":""NS-39793"",""NIDA NIH HHS"":""P01 DA009467"",""NCRR NIH HHS"":""P51RR00168""",N,cc by-nc-sa,2004-10-01,,Y,N
MED,29470055,PMC6119516,10.1021/acschemneuro.7b00505,"Datta, Dibyadeep; Arnsten, Amy F T",2018,9,Unique Molecular Regulation of Higher-Order Prefrontal Cortical Circuits: Insights into the Neurobiology of Schizophrenia.,"ACS Chem Neurosci",9,"9","2127-2145",,16,"""National Institute on Aging"":""DP1AG047744"",""National Institute of Mental Health"":""MH100064"",""NIA NIH HHS"":""DP1 AG047744"",""NIMH NIH HHS"":""R01 MH100064""",N,,2018-03-01,2019-09-01,Y,N
MED,29473660,PMC6107440,10.1111/ejn.13876,"Hikosaka, Okihide; Kim, Hyoung F; Amita, Hidetoshi; Yasuda, Masaharu; Isoda, Masaki; Tachibana, Yoshihisa; Yoshida, Atsushi",2019,3,Direct and indirect pathways for choosing objects and actions.,"Eur J Neurosci",49,"5","637-645",,22,"""Intramural Research Program at the National Institutes of Health"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""ID_NOT_SUPPLIED"",""Intramural NIH HHS"":""Z01 EY000415-06"",""NEI NIH HHS"":""ID_NOT_SUPPLIED"",""National Eye Institute"":""ID_NOT_SUPPLIED""",N,,2018-03-25,2020-03-01,Y,N
MED,26841800,PMC4813425,10.1124/pr.115.011478,"Nichols, David E",2016,4,Psychedelics.,"Pharmacol Rev",68,"2","264-355",,359,"""NIDA NIH HHS"":""R01DA-02189"",""NIDA NIH HHS"":""R01 DA002189""",N,,2016-04-01,,Y,N
MED,27418273,PMC5054943,10.1002/cne.24080,"Ding, Song-Lin; Royall, Joshua J; Sunkin, Susan M; Ng, Lydia; Facer, Benjamin A C; Lesnar, Phil; Guillozet-Bongaarts, Angie; McMurray, Bergen; Szafer, Aaron; Dolbeare, Tim A; Stevens, Allison; Tirrell, Lee; Benner, Thomas; Caldejon, Shiella; Dalley, Rachel A; Dee, Nick; Lau, Christopher; Nyhus, Julie; Reding, Melissa; Riley, Zackery L; Sandman, David; Shen, Elaine; van der Kouwe, Andre; Varjabedian, Ani; Wright, Michelle; Zöllei, Lilla; Dang, Chinh; Knowles, James A; Koch, Christof; Phillips, John W; Sestan, Nenad; Wohnoutka, Paul; Zielke, H Ronald; Hohmann, John G; Jones, Allan R; Bernard, Amy; Hawrylycz, Michael J; Hof, Patrick R; Fischl, Bruce; Lein, Ed S",2016,11,Comprehensive cellular-resolution atlas of the adult human brain.,"J Comp Neurol",524,"16","3127-3481",,120,"""NIBIB NIH HHS"":""R21 EB018907"",""NINDS NIH HHS"":""R01 NS070963"",""National Institutes of Health"":""RC2 MH089921"",""National Institute on Aging"":""5R01AG008122 &amp; R01AG016495"",""NIBIB NIH HHS"":""R01 EB006758"",""NIH Blueprint for Neuroscience Research"":""5U01‐MH093765"",""NIBIB NIH HHS"":""P41 EB015896"",""NIA NIH HHS"":""R01 AG016495"",""NINDS NIH HHS"":""R01 NS083534"",""NINDS NIH HHS"":""R21 NS072652"",""NIBIB NIH HHS"":""R01 EB019956"",""NCATS NIH HHS"":""UL1 TR001863""",Y,cc by-nc-nd,2016-11-01,,Y,N
MED,30384133,PMC6214842,10.1016/j.isci.2018.10.009,"García-Rosales, Francisco; Martin, Lisa M; Beetz, M Jerome; Cabral-Calderin, Yuranny; Kössl, Manfred; Hechavarria, Julio C",2018,11,Low-Frequency Spike-Field Coherence Is a Fingerprint of Periodicity Coding in the Auditory Cortex.,"iScience",9,"","47-62",,8,"""German Research Council"":""HE 7478/1-1""",Y,cc by-nc-nd,2018-10-16,,Y,N
MED,22761869,PMC3386249,10.1371/journal.pone.0039686,"Wang, Guang-Zhong; Konopka, Genevieve",2012,,Differential functional constraints on the evolution of postsynaptic density proteins in neocortical laminae.,"PLoS One",7,"6","e39686",,1,"""NIMH NIH HHS"":""R00 MH090238"",""NIMH NIH HHS"":""R00MH090238""",Y,cc by,2012-06-28,,Y,N
MED,28913475,PMC5505361,10.21454/rjaic.7518.231.chd,"Bodolea, Constantin",2016,4,Anaesthesia in early childhood - is the development of the immature brain in danger?,"Rom J Anaesth Intensive Care",23,"1","33-40",,1,"",N,,2016-04-01,,Y,N
MED,30303529,PMC6784310,10.1002/cne.24554,"Casanova, Manuel F; Casanova, Emily L",2019,7,The modular organization of the cerebral cortex: Evolutionary significance and possible links to neurodevelopmental conditions.,"J Comp Neurol",527,"10","1720-1730",,7,"""National Institute of Mental Health"":""HD‐65279"",""NIMH NIH HHS"":""R01 MH069991""",N,,2018-11-15,2020-07-01,Y,N
MED,30588600,PMC6487560,10.1111/bph.14564,"Attili, Bala; Celen, Sofie; Ahamed, Muneer; Koole, Michel; Haute, Chris Van Den; Vanduffel, Wim; Bormans, Guy",2019,5,Preclinical evaluation of [<sup>18</sup> F]MA3: a CB<sub>2</sub> receptor agonist radiotracer for PET.,"Br J Pharmacol",176,"10","1481-1491",,11,"""INMiND"":""HEALTH-F2-2011-278850"",""IMIR ( In vivo Molecular Imaging Research group), KU Leuven"":""ID_NOT_SUPPLIED"",""MIRIAD"":""130065"",""FWO-Flanders"":""G0007.12"",""IMIR (In Vivo Molecular Imaging Research group), KU Leuven"":""ID_NOT_SUPPLIED""",N,,2019-01-30,2020-05-01,Y,N
MED,17626282,,10.1002/cne.21440,"Hsu, David T; Price, Joseph L",2007,9,Midline and intralaminar thalamic connections with the orbital and medial prefrontal networks in macaque monkeys.,"J Comp Neurol",504,"2","89-111",,54,"""NIMH NIH HHS"":""F32 MH068148"",""NIMH NIH HHS"":""MH070941"",""NIMH NIH HHS"":""MH068148""",N,,2007-09-01,,N,N
MED,32792525,PMC7426815,10.1038/s41467-020-17890-2,"Zhou, Xin; Zhong, Suijuan; Peng, Honghai; Liu, Jing; Ding, Wenyu; Sun, Le; Ma, Qiang; Liu, Zeyuan; Chen, Ruiguo; Wu, Qian; Wang, Xiaoqun",2020,8,Cellular and molecular properties of neural progenitors in the developing mammalian hypothalamus.,"Nat Commun",11,"1","4063",,23,"",Y,cc by,2020-08-13,,Y,N
MED,24477962,PMC4133991,10.1002/cne.23551,"King, Anna N; Manning, Colleen F; Trimmer, James S",2014,8,A unique ion channel clustering domain on the axon initial segment of mammalian neurons.,"J Comp Neurol",522,"11","2594-2608",,47,"""NINDS NIH HHS"":""R01 NS042225"",""NINDS NIH HHS"":""R01 NS42225""",N,,2014-08-01,,Y,N
MED,23852114,PMC3744154,10.1038/nn.3463,"Anderson, Emily B; Mitchell, Jude F; Reynolds, John H",2013,8,Attention-dependent reductions in burstiness and action-potential height in macaque area V4.,"Nat Neurosci",16,"8","1125-1131",,20,"""NEI NIH HHS"":""R01 EY013802"",""NEI NIH HHS"":""EY13802""",Y,,2013-07-14,,Y,N
MED,22044871,PMC3228711,10.1186/1743-422x-8-493,"Imran, Muhammad; Mahmood, Saqib",2011,11,An overview of animal prion diseases.,"Virol J",8,"","493",,54,"",Y,cc by,2011-11-01,,Y,N
MED,27137417,PMC4853778,10.1038/srep25473,"Cheeseman, Jacob R; Norman, J Farley; Kappers, Astrid M L",2016,5,Dynamic cutaneous information is sufficient for precise curvature discrimination.,"Sci Rep",6,"","25473",,7,"",Y,cc by,2016-05-03,,Y,N
MED,26979052,PMC5018909,10.1016/j.neuroscience.2016.03.021,"Izquierdo, A; Brigman, JL; Radke, AK; Rudebeck, PH; Holmes, A",2017,3,The neural basis of reversal learning: An updated perspective.,"Neuroscience",345,"","12-26",,190,"""NIAAA NIH HHS"":""P50 AA022534"",""UCLA Division of Life Sciences Recruitment and Retention"":""ID_NOT_SUPPLIED"",""National Institute on Alcohol Abuse and Alcoholism"":""1P50AA022534-01""",N,,2016-03-12,2018-03-14,Y,N
MED,25044786,PMC4206697,10.1002/hbm.22578,"Calabrese, Evan; Badea, Alexandra; Coe, Christopher L; Lubach, Gabriele R; Styner, Martin A; Johnson, G Allan",2014,11,Investigating the tradeoffs between spatial resolution and diffusion sampling for brain mapping with diffusion tractography: time well spent?,"Hum Brain Mapp",35,"11","5667-5685",,20,"""NIBIB NIH HHS"":""P41 EB015897"",""NCRR NIH HHS"":""P51 RR000167"",""NIH"":""K01 AG041211"",""NIH"":""R01 MH091645"",""NIMH NIH HHS"":""R01 MH091645"",""NCRR and ORIP"":""RR000167"",""NCRR NIH HHS"":""RR000167"",""NIH"":""P41 EB015897"",""NIH HHS"":""P51 OD011106"",""NIA NIH HHS"":""K01 AG041211""",N,,2014-07-05,,Y,N
MED,23015427,PMC6621371,10.1523/jneurosci.1900-12.2012,"An, Xu; Gong, Hongliang; Qian, Liling; Wang, Xiaochun; Pan, Yanxia; Zhang, Xian; Yang, Yupeng; Wang, Wei",2012,9,"Distinct functional organizations for processing different motion signals in V1, V2, and V4 of macaque.","J Neurosci",32,"39","13363-13379",,26,"",N,cc by-nc-sa,2012-09-01,,Y,N
MED,21826759,PMC6869869,10.1002/hbm.21362,"Viinikainen, Mikko; Kätsyri, Jari; Sams, Mikko",2012,10,Representation of perceived sound valence in the human brain.,"Hum Brain Mapp",33,"10","2295-2305",,26,"",N,,2011-08-08,,Y,N
MED,24285880,PMC3841445,10.1523/jneurosci.3923-13.2013,"Schmid, Michael C; Schmiedt, Joscha T; Peters, Andrew J; Saunders, Richard C; Maier, Alexander; Leopold, David A",2013,11,Motion-sensitive responses in visual area V4 in the absence of primary visual cortex.,"J Neurosci",33,"48","18740-18745",,19,"""Intramural NIH HHS"":""ID_NOT_SUPPLIED""",N,,2013-11-01,,Y,N
MED,26684267,PMC4927811,10.3233/rnn-150599,"Wójcik-Gryciuk, Anna; Skup, Małgorzata; Waleszczyk, Wioletta J",2016,,Glaucoma -state of the art and perspectives on treatment.,"Restor Neurol Neurosci",34,"1","107-123",,12,"",Y,cc by-nc,2016-01-01,,Y,N
MED,23230398,PMC3515865,10.3389/fninf.2012.00027,"Rohlfing, Torsten; Kroenke, Christopher D; Sullivan, Edith V; Dubach, Mark F; Bowden, Douglas M; Grant, Kathleen A; Pfefferbaum, Adolf",2012,,The INIA19 Template and NeuroMaps Atlas for Primate Brain Image Parcellation and Spatial Normalization.,"Front Neuroinform",6,"","27",,116,"""NCRR NIH HHS"":""P51 RR000163"",""NIAAA NIH HHS"":""U01 AA013521"",""NIMH NIH HHS"":""R01 MH069259"",""NIAAA NIH HHS"":""R21 AA018039"",""NIAAA NIH HHS"":""K05 AA017168"",""NIAAA NIH HHS"":""U01 AA013510"",""NCRR NIH HHS"":""K01 RR000163"",""NCRR NIH HHS"":""P51 RR000166"",""NIAAA NIH HHS"":""R01 AA005965"",""NIAAA NIH HHS"":""R37 AA005965"",""NCRR NIH HHS"":""S10 RR027238""",Y,cc by,2012-12-06,,Y,N
MED,27269602,PMC4901453,10.1098/rstb.2015.0259,"Verhoef, Bram-Ernst; Vogels, Rufin; Janssen, Peter",2016,6,Binocular depth processing in the ventral visual pathway.,"Philos Trans R Soc Lond B Biol Sci",371,"1697","20150259",,17,"""Odysseus"":""G.0007.12"",""Fonds voor Wetenschappelijk Onderzoek Vlaanderen"":""G.0A22.13"",""Programmafinanciering"":""PFV/10/008""",N,,2016-06-01,,Y,N
MED,10363716,,10.1002/(sici)1096-9861(19990621)409:1<131::aid-cne10>3.0.co;2-a,"Rouiller, EM; Tanne, J; Moret, V; Boussaoud, D",1999,6,"Origin of thalamic inputs to the primary, premotor, and supplementary motor cortical areas and to area 46 in macaque monkeys: a multiple retrograde tracing study.","J Comp Neurol",409,"1","131-152",,63,"",N,,1999-06-01,,N,N
MED,19307422,PMC2897707,10.1177/1073858408331372,"Darian-Smith, Corinna",2009,4,"Synaptic plasticity, neurogenesis, and functional recovery after spinal cord injury.","Neuroscientist",15,"2","149-165",,52,"""NINDS NIH HHS"":""R01 NS048425-01A1"",""NINDS NIH HHS"":""R01 NS048425""",N,,2009-04-01,,Y,N
MED,20123755,PMC2936805,10.1093/cercor/bhp319,"Sasaki, Tetsuya; Komatsu, Yusuke; Watakabe, Akiya; Sawada, Kaoru; Yamamori, Tetsuo",2010,10,Prefrontal-enriched SLIT1 expression in Old World monkey cortex established during the postnatal development.,"Cereb Cortex",20,"10","2496-2510",,9,"",Y,cc by-nc,2010-02-01,,Y,N
