,Unnamed: 0,DOI
1425,1425,10.1523/jneurosci.2717-10.2011
1426,1426,10.1038/s41386-021-01238-5
1427,1427,10.1038/s41587-019-0205-0
1428,1428,10.3389/fnins.2021.686481
1429,1429,10.1016/j.nicl.2018.01.002
1430,1430,10.1128/mbio.01186-17
1431,1431,10.1093/cercor/bhz079
1432,1432,10.7554/elife.62116
1433,1433,10.1016/j.cub.2019.01.028
1434,1434,10.1038/s41598-018-32172-0
1435,1435,10.1038/s41598-019-39174-6
1436,1436,10.21037/qims.2019.03.03
1437,1437,10.1152/jn.00167.2020
1438,1438,10.1002/cne.22732
1439,1439,10.1016/j.jneumeth.2015.08.030
1440,1440,10.1016/j.cortex.2019.12.030
1441,1441,10.1016/j.brs.2016.06.051
1442,1442,10.1007/s10548-021-00842-4
1443,1443,10.1186/s12977-018-0400-y
1444,1444,10.1098/rstb.2016.0010
1445,1445,10.3389/fnins.2016.00551
1446,1446,10.1016/j.neuroimage.2012.08.006
1447,1447,10.1073/pnas.1912636116
1448,1448,10.1016/j.neuroimage.2010.02.062
1449,1449,10.1093/cercor/bhz216
1450,1450,10.1016/j.cortex.2018.10.015
1451,1451,
1452,1452,10.3233/jpd-181331
1453,1453,10.1152/jn.00469.2018
1454,1454,10.1037/pne0000258
1455,1455,10.1038/s41586-020-2915-3
1456,1456,10.1038/s41583-020-0350-y
1457,1457,10.1523/jneurosci.1353-14.2014
1458,1458,10.1093/brain/awv292
1459,1459,10.1016/j.jpha.2020.07.009
1460,1460,10.1002/cne.23838
1461,1461,10.1016/j.neuroimage.2013.03.038
1462,1462,10.3791/55133
1463,1463,10.7554/elife.46156
1464,1464,10.3389/fncir.2017.00082
1465,1465,10.1177/20416695211018222
1466,1466,10.1016/j.brs.2021.04.024
1467,1467,10.1111/epi.16089
1468,1468,10.1038/srep18873
1469,1469,10.1016/j.neubiorev.2022.104569
1470,1470,10.1523/jneurosci.5580-10.2011
1471,1471,10.3389/fnana.2015.00030
1472,1472,10.3389/fnins.2016.00131
1473,1473,
1474,1474,10.1523/jneurosci.2355-19.2020
1475,1475,10.1167/19.4.29
1476,1476,10.24272/j.issn.2095-8137.2021.251
1477,1477,10.1002/cmdc.201800411
1478,1478,10.1093/nar/gkx046
1479,1479,10.5607/en.2019.28.3.425
1480,1480,10.1016/j.neuroimage.2018.10.005
1481,1481,10.1007/s00213-020-05478-z
1482,1482,10.1371/journal.pone.0163948
1483,1483,10.1093/cercor/bhaa358
1484,1484,10.3389/fnins.2019.01125
1485,1485,10.1002/cne.24983
1486,1486,10.1152/jn.01016.2014
1487,1487,10.1186/s13550-015-0149-4
1488,1488,10.3389/fnsys.2018.00070
1489,1489,10.1093/braincomms/fcz020
1490,1490,10.1002/cne.24417
1491,1491,10.3390/v12010092
1492,1492,10.1098/rstb.2013.0522
1493,1493,10.1007/s00415-018-8828-5
1494,1494,10.1016/j.neuropharm.2017.06.001
1495,1495,10.1016/j.neulet.2013.02.007
1496,1496,10.1016/j.crneur.2021.100017
1497,1497,10.1089/aid.2014.0029
1498,1498,10.1093/cercor/bhaa007
1499,1499,10.1371/journal.pone.0120123
1500,1500,10.1146/annurev-neuro-070815-014045
1501,1501,10.1093/bfgp/elab024
1502,1502,10.1016/j.nlm.2018.10.006
1503,1503,10.1177/2041669517738542
1504,1504,10.1016/j.ijdevneu.2019.05.009
1505,1505,10.1152/jn.00194.2015
1506,1506,10.3389/fncir.2017.00036
1507,1507,10.1111/nyas.14215
1508,1508,10.1016/j.heares.2010.01.011
1509,1509,10.1093/cercor/bhaa023
1510,1510,10.3389/fnana.2022.995286
1511,1511,10.1016/j.ajpath.2017.08.035
1512,1512,10.1016/j.heares.2010.11.001
1513,1513,10.3389/fnbeh.2021.680206
1514,1514,10.1089/hum.2016.109
1515,1515,10.1093/cercor/bhz299
1516,1516,10.1038/s41467-018-08151-4
1517,1517,10.1186/1744-8069-7-64
1518,1518,10.1038/s41398-021-01629-8
1519,1519,10.1002/cne.23937
1520,1520,10.1038/s41467-018-03811-x
1521,1521,10.3389/fncir.2015.00015
1522,1522,10.1002/stem.2971
1523,1523,10.1038/s41598-020-65914-0
1524,1524,10.1016/j.neulet.2017.04.065
1525,1525,10.1002/cne.21647
1526,1526,10.1073/pnas.1812932115
1527,1527,10.1371/journal.pcbi.1006908
1528,1528,10.1016/j.neuroscience.2009.04.034
1529,1529,10.1016/j.omtm.2020.04.001
1530,1530,10.1021/acschemneuro.0c00305
1531,1531,10.1007/s11682-014-9314-z
1532,1532,10.1152/jn.00104.2016
1533,1533,10.1152/jn.01098.2015
1534,1534,10.1371/journal.pone.0088404
1535,1535,10.1371/journal.pone.0138148
1536,1536,10.1371/journal.pcbi.1006807
1537,1537,10.1002/ar.23751
1538,1538,10.1016/j.neuroscience.2013.06.006
1539,1539,10.1016/j.gpb.2019.03.003
1540,1540,10.1098/rsif.2022.0214
1541,1541,10.3389/fpsyt.2019.00573
1542,1542,10.1186/s13041-019-0455-2
1543,1543,10.3389/fnins.2016.00617
1544,1544,10.1093/cercor/bhy259
1545,1545,10.1016/j.neurobiolaging.2021.05.015
1546,1546,10.1016/j.neuroscience.2014.04.024
1547,1547,10.1177/1073858415619600
1548,1548,10.1016/j.neuroscience.2020.10.022
1549,1549,10.1021/acs.molpharmaceut.0c00514
1550,1550,10.3389/fnins.2015.00454
1551,1551,10.3389/fnana.2018.00094
1552,1552,10.1038/s41593-020-0692-9
1553,1553,10.1073/pnas.1405162112
1554,1554,10.1371/journal.pbio.3001642
1555,1555,10.1002/cne.24434
1556,1556,10.3390/biom10081151
1557,1557,10.1016/j.neuroimage.2018.01.041
1558,1558,10.1523/eneuro.0356-17.2018
1559,1559,10.1016/j.cub.2017.11.006
1560,1560,10.1523/jneurosci.1930-17.2018
1561,1561,10.1002/hbm.25243
1562,1562,10.1016/j.neuroscience.2017.06.052
1563,1563,10.1016/j.neuron.2017.04.008
1564,1564,10.1038/jcbfm.2011.166
1565,1565,10.1016/j.neubiorev.2016.05.012
1566,1566,10.1177/0271678x18797328
1567,1567,10.1093/cercor/bhy245
1568,1568,10.1523/jneurosci.2320-18.2019
1569,1569,10.2174/1570159x19666210517112913
1570,1570,10.1177/1536012117736669
1571,1571,10.1371/journal.pone.0268351
1572,1572,10.1016/j.neuroscience.2007.02.033
1573,1573,10.1016/j.neuron.2016.07.015
1574,1574,10.1101/gr.232488.117
1575,1575,10.1186/s43556-022-00107-x
1576,1576,10.1002/jnr.24822
1577,1577,10.7554/elife.40541
1578,1578,10.1002/cne.23415
1579,1579,10.1007/s00018-020-03641-5
1580,1580,10.1038/nature20111
1581,1581,10.1016/j.neuron.2021.06.016
1582,1582,10.4081/ejh.2018.2932
1583,1583,10.1098/rstb.2015.0056
1584,1584,10.3389/fnsys.2020.600601
1585,1585,10.7150/thno.44721
1586,1586,10.1016/j.clinph.2019.09.020
1587,1587,10.1093/cercor/bhv277
1588,1588,10.1523/jneurosci.1990-13.2014
1589,1589,10.3389/fnhum.2022.848026
1590,1590,10.1016/j.neuron.2018.07.002
1591,1591,10.3389/fnsys.2013.00037
1592,1592,10.1186/s13408-020-00101-z
1593,1593,10.1093/cercor/bhv304
1594,1594,10.1016/j.brs.2014.04.007
1595,1595,10.3389/fncir.2017.00108
1596,1596,10.1186/s13059-021-02497-7
1597,1597,10.1016/j.cell.2021.02.028
1598,1598,10.1001/jamapsychiatry.2020.0036
1599,1599,10.1038/s41583-019-0253-y
1600,1600,10.1371/journal.pone.0127049
1601,1601,10.1016/j.neuroscience.2015.04.056
1602,1602,10.32598/bcn.11.3.269
1603,1603,10.2147/eb.s16998
1604,1604,10.1038/s41467-019-12236-z
1605,1605,10.1523/eneuro.0371-18.2018
1606,1606,10.1111/brv.12310
1607,1607,10.1016/j.jchemneu.2013.02.007
1608,1608,10.1038/s41598-018-23560-7
1609,1609,10.3389/fnbeh.2020.588400
1610,1610,10.1073/pnas.1808507115
1611,1611,10.1111/psyp.13599
1612,1612,10.3390/ijms222111489
1613,1613,10.1016/j.ntt.2021.107015
1614,1614,10.7554/elife.56151
1615,1615,10.3389/fnsyn.2020.567075
1616,1616,10.1093/cercor/bhy256
1617,1617,10.1128/mbio.00970-19
1618,1618,10.1016/j.expneurol.2022.114102
1619,1619,10.1523/eneuro.0420-17.2018
1620,1620,10.1038/s41467-018-07725-6
1621,1621,10.1007/s11571-019-09540-1
1622,1622,10.3389/fnins.2022.1010354
1623,1623,10.7554/elife.54858
1624,1624,10.3390/ijms23147989
1625,1625,10.1371/journal.pcbi.1004602
1626,1626,10.1503/jpn.190088
1627,1627,10.1016/j.celrep.2016.08.089
1628,1628,10.1038/s41467-018-06200-6
1629,1629,10.1017/s0952523817000050
1630,1630,10.1177/1073858420936253
1631,1631,10.1371/journal.pntd.0002980
1632,1632,10.1002/cne.24419
1633,1633,10.1016/j.neuron.2017.12.020
1634,1634,10.1093/cercor/bhw284
1635,1635,10.1016/j.nicl.2019.101847
1636,1636,10.1007/s00429-019-01877-x
1637,1637,10.1523/jneurosci.2054-15.2016
1638,1638,10.1038/s42003-021-01804-z
1639,1639,10.1016/j.neuroimage.2021.118479
1640,1640,10.1523/jneurosci.2937-16.2016
1641,1641,10.1016/j.neunet.2019.08.007
1642,1642,10.1073/pnas.1812419116
1643,1643,10.1016/j.cell.2021.12.007
1644,1644,10.1097/01.aids.0000433244.32105.96
1645,1645,10.3389/fnana.2017.00106
1646,1646,10.1016/j.neuropharm.2015.01.023
1647,1647,10.1523/jneurosci.1131-18.2018
1648,1648,10.1016/j.celrep.2016.04.069
1649,1649,10.3389/fnint.2018.00063
1650,1650,10.1016/j.biopsych.2020.08.008
1651,1651,10.1523/jneurosci.2293-20.2020
1652,1652,10.1371/journal.pone.0160851
1653,1653,10.3389/fnsys.2012.00043
1654,1654,10.1016/s0304-3940(01)02018-3
1655,1655,10.1038/s41467-021-26976-4
1656,1656,10.1016/j.cub.2019.07.006
1657,1657,10.1126/sciadv.1600558
1658,1658,10.3389/fgene.2012.00212
1659,1659,10.1038/s41598-018-27577-w
1660,1660,10.1007/s12021-014-9258-x
1661,1661,10.1016/j.neubiorev.2015.02.003
1662,1662,10.3389/fninf.2022.851024
1663,1663,10.3389/fnagi.2013.00069
1664,1664,
1665,1665,10.1126/science.1223082
1666,1666,10.1523/jneurosci.2405-16.2017
1667,1667,10.1371/journal.pbio.3001666
1668,1668,10.1016/j.mce.2018.12.013
1669,1669,10.1016/j.cub.2012.10.020
1670,1670,10.7554/elife.79513
1671,1671,10.1186/s12984-019-0629-2
1672,1672,10.1038/s41467-020-14643-z
1673,1673,10.1016/j.cub.2018.11.008
1674,1674,10.3389/fnana.2016.00082
1675,1675,10.1016/j.neuron.2022.05.011
1676,1676,
1677,1677,10.1007/s00429-012-0458-6
1678,1678,10.1371/journal.pone.0181677
1679,1679,10.1016/j.neuroimage.2016.02.029
1680,1680,10.1007/s13311-020-00891-w
1681,1681,10.3389/fphys.2019.01045
1682,1682,10.1523/jneurosci.0608-21.2021
1683,1683,10.1111/j.1460-9568.2005.03921.x
1684,1684,10.3390/v11090807
1685,1685,10.1002/mds.26302
1686,1686,10.3389/fnint.2015.00033
1687,1687,10.3389/fpsyg.2017.00265
1688,1688,10.1073/pnas.1916787117
1689,1689,10.1038/s41380-018-0054-0
1690,1690,10.1016/j.neuron.2020.09.027
1691,1691,10.1186/s12977-021-00559-z
1692,1692,10.1158/2159-8290.cd-17-1368
1693,1693,10.1016/j.neuroscience.2012.07.054
1694,1694,10.1073/pnas.0507729103
1695,1695,10.1002/cne.23761
1696,1696,10.1093/jnen/nlx064
1697,1697,10.1523/jneurosci.0860-20.2020
1698,1698,10.1523/jneurosci.0831-12.2012
1699,1699,10.3389/fcimb.2016.00192
1700,1700,10.1016/j.neuroimage.2018.03.012
1701,1701,10.1016/j.ibror.2018.10.001
1702,1702,10.1002/cne.24087
1703,1703,10.1002/cne.21672
1704,1704,10.2147/eb.s23007
1705,1705,10.1073/pnas.1008054107
1706,1706,10.3389/fnana.2016.00053
1707,1707,10.3389/fnhum.2013.00624
1708,1708,10.3389/fnhum.2018.00337
1709,1709,10.1371/journal.pone.0178822
1710,1710,10.7554/elife.43761
1711,1711,10.1016/j.pbb.2021.173147
1712,1712,10.3389/fnbeh.2015.00243
1713,1713,10.1017/s095252381700013x
1714,1714,10.1667/rr14961.1
1715,1715,10.3389/fnhum.2021.667709
1716,1716,10.1002/jnr.24920
1717,1717,10.1016/j.bbr.2018.02.019
1718,1718,10.1016/j.expneurol.2009.04.022
1719,1719,10.3390/cells10020283
1720,1720,10.2147/eb.s51814
1721,1721,10.3389/fphys.2021.624317
1722,1722,10.1111/nyas.14166
1723,1723,10.1371/journal.pone.0263834
1724,1724,10.1016/j.csbj.2020.11.012
1725,1725,10.1038/s41467-017-01347-0
1726,1726,10.1038/srep11573
1727,1727,10.1159/000358047
1728,1728,10.3389/fnins.2015.00047
1729,1729,10.1186/s12888-021-03040-5
1730,1730,10.1016/j.cr.2018.09.001
1731,1731,10.1167/jov.20.7.17
1732,1732,10.1073/pnas.1507097112
1733,1733,10.1038/s41598-017-16020-1
1734,1734,10.3389/fchem.2021.782432
1735,1735,10.3389/fnbeh.2014.00073
1736,1736,10.3389/fphar.2013.00047
1737,1737,10.3389/fnsys.2018.00049
1738,1738,10.1093/braincomms/fcaa232
1739,1739,10.1371/journal.pone.0072336
1740,1740,10.1371/journal.pone.0057453
1741,1741,10.1016/j.neuron.2013.12.014
1742,1742,10.3390/ijms23031601
1743,1743,10.1016/j.yhbeh.2020.104882
1744,1744,10.1038/s41386-021-01237-6
1745,1745,10.1007/s00441-014-2074-7
1746,1746,10.1093/infdis/jiw408
1747,1747,10.1002/ar.21109
1748,1748,10.1093/cercor/bhu196
1749,1749,10.1523/jneurosci.5388-08.2009
1750,1750,10.3389/fnins.2021.742065
1751,1751,10.3389/fnint.2016.00030
1752,1752,10.1016/j.cell.2018.09.014
1753,1753,10.1523/jneurosci.2269-15.2015
1754,1754,10.1016/bs.pmbts.2018.07.008
1755,1755,10.1177/0271678x20963404
1756,1756,10.1002/cne.23203
1757,1757,10.5152/npa.2016.18056
1758,1758,10.3389/fnins.2015.00501
1759,1759,10.1016/j.bbr.2012.01.025
1760,1760,10.3389/fnsys.2015.00101
1761,1761,10.1016/j.neuroimage.2017.02.061
1762,1762,10.3389/fnmol.2022.855786
1763,1763,10.1016/j.bandl.2012.06.004
1764,1764,10.1016/j.neuroscience.2017.06.011
1765,1765,10.1002/cne.23505
1766,1766,10.9758/cpn.2018.16.1.18
1767,1767,10.1007/s12035-018-0878-2
1768,1768,10.2147/eb.s53613
1769,1769,10.1038/s41467-020-15566-5
1770,1770,10.3389/fncel.2019.00576
1771,1771,10.3390/cells9061528
1772,1772,10.7150/thno.17559
1773,1773,10.1093/infdis/jiv357
1774,1774,10.3389/fncel.2017.00379
1775,1775,10.1002/cne.21326
1776,1776,10.1038/s41598-020-73001-7
1777,1777,10.1016/j.ntt.2016.11.006
1778,1778,10.1177/0271678x19882788
1779,1779,10.1038/s41593-021-00807-7
1780,1780,10.1016/j.jpain.2018.08.009
1781,1781,10.1371/journal.pone.0236800
1782,1782,10.1098/rstb.2016.0112
1783,1783,10.1089/hum.2020.116
1784,1784,10.1016/j.neubiorev.2013.01.007
1785,1785,10.1167/jov.21.3.20
1786,1786,10.1016/j.clinph.2019.03.008
1787,1787,10.1111/ejn.13709
1788,1788,10.1073/pnas.1420315112
1789,1789,10.1126/sciadv.abb0977
1790,1790,10.3389/fncir.2014.00079
1791,1791,10.1073/pnas.1206387109
1792,1792,10.1016/j.neuroscience.2015.01.023
1793,1793,10.7554/elife.60136
1794,1794,10.1038/s41583-018-0013-4
1795,1795,10.1002/nbm.3941
1796,1796,10.1371/journal.pone.0096176
1797,1797,10.1016/j.neuron.2015.12.008
1798,1798,10.1152/jn.00559.2010
1799,1799,10.1523/eneuro.0016-21.2021
1800,1800,10.1101/2021.02.01.429141
1801,1801,10.1073/pnas.1520613113
1802,1802,10.1002/cne.23358
1803,1803,10.1146/annurev-vision-102016-061324
1804,1804,10.1109/tbcas.2021.3112756
1805,1805,10.1038/nrn4002
1806,1806,10.1007/s12021-018-9391-z
1807,1807,10.1371/journal.pone.0024997
1808,1808,10.3389/fnins.2020.00734
1809,1809,10.3389/fncir.2014.00052
1810,1810,10.1155/2019/7067592
1811,1811,10.3389/fnana.2011.00052
1812,1812,10.1098/rspb.2015.1182
1813,1813,10.2478/hukin-2020-0084
1814,1814,10.3389/fnana.2012.00016
1815,1815,10.3389/fpsyt.2019.00465
1816,1816,10.1016/j.neuroimage.2018.10.006
1817,1817,10.1371/journal.pbio.2002612
1818,1818,10.1152/jn.00182.2016
1819,1819,10.1111/j.1460-9568.2005.04020.x
1820,1820,10.3389/fnsys.2014.00048
1821,1821,10.1002/cne.25051
1822,1822,10.1152/jn.00851.2016
1823,1823,10.3389/fnhum.2021.662006
1824,1824,10.1016/j.neubiorev.2018.04.014
1825,1825,10.3389/fnmol.2018.00056
1826,1826,10.3389/fncel.2018.00316
1827,1827,10.1016/j.ibror.2019.06.001
1828,1828,10.1016/j.neuron.2021.02.006
1829,1829,10.1186/1756-6606-6-40
1830,1830,10.1523/jneurosci.2335-17.2017
1831,1831,10.1523/jneurosci.0832-18.2018
1832,1832,10.1038/nature17936
1833,1833,10.1093/cercor/bhaa398
1834,1834,10.1002/hbm.22902
1835,1835,10.1007/s11481-020-09960-5
1836,1836,10.1016/j.neuron.2018.01.032
1837,1837,10.1016/j.neuroscience.2005.08.034
1838,1838,10.1152/jn.00235.2009
1839,1839,10.1523/jneurosci.1152-16.2016
1840,1840,10.3389/fnint.2019.00029
1841,1841,10.7554/elife.48932
1842,1842,10.1523/jneurosci.2217-06.2006
1843,1843,10.3390/brainsci11101313
1844,1844,10.1007/s12311-019-01091-9
1845,1845,10.1186/s12868-018-0452-x
1846,1846,10.1002/cne.24202
1847,1847,10.1002/brb3.1669
1848,1848,10.1038/s41598-018-24475-z
1849,1849,10.1155/2017/7138926
1850,1850,10.3389/fncel.2018.00269
1851,1851,10.1007/s00429-013-0538-2
1852,1852,10.1371/journal.pcbi.1009566
1853,1853,10.1523/jneurosci.3038-13.2014
1854,1854,10.1016/j.mri.2018.09.004
1855,1855,10.1523/jneurosci.0493-16.2016
1856,1856,10.1016/j.yfrne.2018.05.002
1857,1857,10.1667/rr15263.1
1858,1858,10.1089/brain.2013.0143
1859,1859,10.1016/j.neuron.2012.03.002
1860,1860,10.1152/jn.01083.2015
1861,1861,10.7554/elife.13588
1862,1862,10.1523/jneurosci.3331-16.2017
1863,1863,10.1097/01.wco.0000236618.82086.01
1864,1864,10.1371/journal.pntd.0004980
1865,1865,10.3389/fnhum.2017.00638
1866,1866,10.1002/cne.24605
1867,1867,10.3758/s13414-020-02146-4
1868,1868,10.1038/s41467-018-07233-7
1869,1869,10.1523/jneurosci.3165-13.2014
1870,1870,10.3390/metabo10040141
1871,1871,10.1371/journal.pcbi.1006897
1872,1872,10.1371/journal.pone.0043109
1873,1873,10.3389/fnana.2010.00022
1874,1874,10.3389/fnhum.2020.565132
1875,1875,10.7554/elife.52460
1876,1876,10.3389/fncom.2020.541581
1877,1877,10.3389/fnana.2019.00096
1878,1878,10.3390/pathogens2030520
1879,1879,10.1016/j.neuroscience.2009.11.010
1880,1880,10.1016/s0079-6123(05)49013-5
1881,1881,10.1016/j.tics.2018.11.009
1882,1882,10.1088/0031-9155/61/21/7664
1883,1883,10.1097/wnp.0000000000000186
1884,1884,10.1523/eneuro.0078-18.2018
1885,1885,10.3390/jcm10030459
1886,1886,10.1161/strokeaha.119.025646
1887,1887,10.3389/fnsys.2022.828532
1888,1888,10.1002/ajp.22065
1889,1889,10.1098/rstb.2016.0011
1890,1890,10.1093/nsr/nwz187
1891,1891,10.1007/s11357-018-0045-8
1892,1892,10.1016/j.neuron.2015.09.008
1893,1893,10.1523/eneuro.0071-16.2016
1894,1894,10.1016/j.neures.2018.08.003
1895,1895,10.1093/ilar/ilab001
1896,1896,10.1016/j.neuron.2020.12.003
1897,1897,10.1038/s41583-021-00473-5
1898,1898,10.1371/journal.pone.0125380
1899,1899,10.1523/jneurosci.0898-15.2015
1900,1900,10.1016/j.neuron.2011.02.040
1901,1901,10.1016/j.tins.2015.01.001
1902,1902,10.3389/fncom.2012.00029
1903,1903,10.1152/jn.00456.2019
1904,1904,10.1111/nan.12592
1905,1905,10.1152/jn.00701.2014
1906,1906,10.1016/j.neuron.2018.02.006
1907,1907,10.1371/journal.pcbi.1008916
1908,1908,10.1073/pnas.1717871115
1909,1909,10.1098/rstb.2005.1640
1910,1910,10.1038/s41467-021-23557-3
1911,1911,10.3389/neuro.05.002.2007
1912,1912,10.1186/s12985-017-0687-7
1913,1913,10.1093/cercor/bhr361
1914,1914,10.1523/jneurosci.3840-14.2015
1915,1915,10.1016/j.ajpath.2013.08.007
1916,1916,10.1098/rstb.2015.0261
1917,1917,10.1073/pnas.1503436112
1918,1918,10.1002/dneu.22456
1919,1919,10.1007/s12021-020-09481-9
1920,1920,10.1155/2018/4535476
1921,1921,10.1155/2016/3127658
1922,1922,10.1002/hipo.22421
1923,1923,10.3389/fnins.2020.00493
1924,1924,10.7554/elife.62273
1925,1925,10.1016/j.tins.2019.07.004
1926,1926,10.3389/fnana.2011.00046
1927,1927,10.1098/rstb.2016.0161
1928,1928,10.1016/j.bmc.2017.01.017
1929,1929,10.3389/fnsys.2022.766239
1930,1930,10.1523/jneurosci.5980-10.2011
1931,1931,10.3389/fncir.2017.00100
1932,1932,10.1016/j.neuroscience.2018.12.035
1933,1933,10.1093/cercor/bhv172
1934,1934,10.1073/pnas.1518257112
1935,1935,10.1371/journal.pcbi.1004642
1936,1936,10.1523/jneurosci.0187-16.2016
1937,1937,10.1038/s41467-018-08058-0
1938,1938,10.1098/rstb.2014.0093
1939,1939,10.1152/jn.00939.2010
1940,1940,10.1093/brain/awv051
1941,1941,10.1002/cne.22078
1942,1942,10.1371/journal.pbio.1002245
1943,1943,10.1093/cercor/bhab135
1944,1944,10.3389/fnsys.2015.00149
1945,1945,10.2176/nmc.ra.2015-0172
1946,1946,10.1038/nrn2920
1947,1947,10.1002/cne.23467
1948,1948,10.1155/2018/6323901
1949,1949,10.1038/srep10894
1950,1950,10.1016/j.nurt.2007.10.067
1951,1951,10.3389/fncir.2014.00096
1952,1952,10.1523/jneurosci.4137-14.2015
1953,1953,10.1111/ejn.12585
1954,1954,10.3389/fnsys.2014.00074
1955,1955,10.1177/2398212818757098
1956,1956,10.1523/jneurosci.2457-12.2013
1957,1957,10.1016/j.neuroscience.2014.04.055
1958,1958,10.3389/fncel.2022.836116
1959,1959,10.1111/ejn.12389
1960,1960,10.1098/rspb.2017.1169
1961,1961,10.1002/cne.10720
1962,1962,10.1007/s00381-017-3564-1
1963,1963,10.1111/jne.12382
1964,1964,10.1016/j.brs.2013.03.002
1965,1965,10.1111/j.1460-9568.2009.06833.x
1966,1966,10.1523/jneurosci.1286-15.2015
1967,1967,
1968,1968,10.1016/j.neuron.2013.10.002
1969,1969,10.1068/p5841
1970,1970,10.3389/fneur.2017.00682
1971,1971,10.1098/rstb.2002.1168
1972,1972,10.1002/cne.24015
1973,1973,10.1523/jneurosci.3188-13.2014
1974,1974,10.3389/fnana.2017.00013
1975,1975,10.3389/neuro.07.003.2007
1976,1976,
1977,1977,10.3389/fncom.2020.00051
1978,1978,10.1038/s41390-019-0330-y
1979,1979,10.3389/fnana.2021.637922
1980,1980,10.3389/fnins.2017.00716
1981,1981,10.1523/eneuro.0311-18.2018
1982,1982,10.3389/fnagi.2014.00073
1983,1983,10.1523/jneurosci.1568-13.2013
1984,1984,10.1016/j.neuroscience.2006.03.042
1985,1985,10.1371/journal.pbio.0040382
1986,1986,10.1167/jov.20.6.10
1987,1987,10.1002/hbm.23818
1988,1988,10.1016/j.neuroscience.2006.08.053
1989,1989,10.1093/cercor/bhw054
1990,1990,10.1371/journal.pone.0149431
1991,1991,10.1038/nature14179
1992,1992,10.1523/jneurosci.5266-07.2008
1993,1993,10.1073/pnas.1414153111
1994,1994,10.1371/journal.pone.0187490
1995,1995,10.3390/cells11050806
1996,1996,10.1523/jneurosci.2603-16.2016
1997,1997,10.1159/000481085
1998,1998,
1999,1999,10.4196/kjpp.2016.20.1.1
2000,2000,10.3201/eid1905.120274
2001,2001,10.3389/fnins.2018.00174
2002,2002,10.3390/molecules25040977
2003,2003,10.1016/j.bpsc.2019.07.010
2004,2004,10.2147/eb.s64016
2005,2005,10.3389/fnsys.2013.00098
2006,2006,10.1126/sciadv.abf7800
2007,2007,10.3389/fncom.2013.00189
2008,2008,10.3389/fncom.2014.00048
2009,2009,10.1017/s0952523815000115
2010,2010,10.1371/journal.pone.0174958
2011,2011,10.1177/0748730417700458
2012,2012,10.1186/1756-6606-7-19
2013,2013,10.3390/molecules23112737
2014,2014,10.3389/fnsys.2013.00087
2015,2015,10.1016/j.jneumeth.2012.08.004
2016,2016,10.1523/jneurosci.4788-11.2012
2017,2017,10.1007/s40473-018-0149-6
2018,2018,10.4021/jmc61w
2019,2019,10.1093/cercor/bhq217
2020,2020,10.3389/fnana.2011.00038
2021,2021,10.1016/j.neuron.2015.07.026
2022,2022,10.1371/journal.pone.0127953
2023,2023,10.3389/fninf.2016.00016
2024,2024,10.1515/tnsci-2019-0035
2025,2025,10.1089/brain.2016.0464
2026,2026,10.3390/s100403218
2027,2027,10.1016/j.brainres.2013.10.036
2028,2028,10.1371/journal.pone.0201619
2029,2029,10.3389/fnagi.2016.00238
2030,2030,10.1152/jn.00997.2012
2031,2031,10.1523/jneurosci.2765-10.2011
2032,2032,10.1016/j.neuropharm.2017.03.027
2033,2033,10.1523/jneurosci.1671-18.2018
2034,2034,10.1371/journal.pone.0134483
2035,2035,10.1016/j.tics.2015.10.003
2036,2036,10.1007/s12021-017-9334-0
2037,2037,10.1371/journal.pcbi.1004545
2038,2038,10.3389/fnsys.2014.00098
2039,2039,10.1016/j.pneurobio.2020.101875
2040,2040,10.1523/jneurosci.3269-12.2012
2041,2041,10.3390/biom9040142
2042,2042,10.1111/j.1750-3639.2005.tb00528.x
2043,2043,10.1152/jn.00729.2009
2044,2044,10.1162/jocn_a_01557
2045,2045,10.1111/bph.14021
2046,2046,10.1007/s00422-013-0576-0
2047,2047,
2048,2048,10.3389/fnsyn.2021.616607
2049,2049,10.1002/hbm.24349
2050,2050,10.1523/jneurosci.3556-14.2015
2051,2051,10.1016/j.ijdevneu.2013.06.005
2052,2052,10.1002/hbm.23488
2053,2053,10.1002/hbm.25196
2054,2054,10.3389/fnins.2011.00081
2055,2055,10.1152/jn.00880.2017
2056,2056,10.1002/cne.21919
2057,2057,10.1117/1.nph.2.3.031209
2058,2058,10.1093/cercor/bhaa085
2059,2059,10.1523/jneurosci.3938-16.2017
2060,2060,10.1109/tbme.2015.2457873
2061,2061,10.1016/j.biopsych.2020.08.028
2062,2062,10.1016/j.neuroimage.2016.07.007
2063,2063,10.1016/j.neuroscience.2017.08.049
2064,2064,10.1016/j.neuroimage.2021.118530
2065,2065,10.3389/fnins.2020.00922
2066,2066,10.1016/b978-0-444-63916-5.00003-3
2067,2067,10.1093/cercor/bhaa132
2068,2068,10.1093/cercor/bhq223
2069,2069,10.1016/j.heares.2009.06.018
2070,2070,10.1523/jneurosci.2909-13.2013
2071,2071,10.1002/dneu.22552
2072,2072,10.1371/journal.pone.0103557
2073,2073,10.1093/infdis/jiz502
2074,2074,10.1016/j.neuroimage.2017.04.067
2075,2075,10.1371/journal.pone.0047515
2076,2076,10.1073/pnas.1917156117
2077,2077,10.3758/s13415-019-00689-0
2078,2078,10.3390/ijms21041381
2079,2079,10.1038/s41593-018-0284-0
