INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
249	2.0	0.0	0.0	13.0	13.0	17.0	11.0	11.0	1.0	0.0	1.0	11.0	11.0	12.0	7.0	10.0	40.0	7.0	15.0	251.0	122.0	160.0	90.0	188.0	145.6530177356533	145.61662999643903	354.5921857318102
91	9.0	0.0	0.0	36.0	5.0	6.0	9.0	20.0	3.0	0.0	0.0	53.0	2.0	2.0	2.0	5.0	49.0	23.0	14.0	271.0	85.0	76.0	57.0	133.0	145.26049350218682	101.16301152636578	330.7648721076607
1088	1.0	6.0	8.0	14.0	4.0	2.0	8.0	4.0	0.0	3.0	5.0	8.0	1.0	1.0	4.0	7.0	3.0	17.0	21.0	35.0	21.0	6.0	13.0	41.0	145.08963862298182	107.8139101285626	220.64578744939288
103	3.0	0.0	5.0	13.0	6.0	2.0	3.0	17.0	2.0	0.0	3.0	8.0	3.0	1.0	2.0	13.0	24.0	13.0	23.0	99.0	93.0	93.0	87.0	143.0	145.06410255737137	112.5915526395963	335.6184954074432
2503	11.0	0.0	0.0	11.0	21.0	7.0	10.0	16.0	5.0	0.0	0.0	8.0	14.0	3.0	4.0	10.0	24.0	2.0	0.0	97.0	110.0	78.0	65.0	116.0	144.8871955444131	109.23983418188448	252.48523360820664
4010	0.0	0.0	36.0	36.0	35.0	0.0	0.0	0.0	0.0	3.0	4.0	11.0	6.0	0.0	0.0	11.0	19.0	24.0	18.0	62.0	55.0	0.0	1.0	62.0	144.29972163482842	84.4665095807093	186.33579672011265
1126	0.0	6.0	6.0	14.0	12.0	3.0	6.0	11.0	0.0	3.0	4.0	9.0	7.0	1.0	4.0	7.0	8.0	61.0	26.0	60.0	94.0	19.0	22.0	59.0	144.27070418849294	111.24094817089146	271.73333219459784
910	2.0	0.0	6.0	52.0	10.0	0.0	5.0	19.0	0.0	0.0	2.0	47.0	5.0	0.0	6.0	7.0	38.0	18.0	31.0	282.0	129.0	56.0	116.0	197.0	144.2225281726275	104.99242387087423	353.1063771598083
1702	2.0	11.0	2.0	6.0	25.0	4.0	14.0	20.0	0.0	4.0	0.0	9.0	30.0	2.0	5.0	2.0	5.0	113.0	6.0	43.0	213.0	64.0	187.0	126.0	143.72307343278962	82.35981303648128	281.8378283946714
101	10.0	0.0	0.0	54.0	0.0	4.0	25.0	18.0	5.0	0.0	0.0	28.0	0.0	5.0	11.0	8.0	9.0	7.0	1.0	89.0	2.0	20.0	51.0	27.0	143.54420310503744	123.26093176126749	203.75071399838137
992	6.0	0.0	2.0	27.0	0.0	4.0	4.0	17.0	1.0	0.0	0.0	22.0	0.0	2.0	5.0	6.0	19.0	6.0	10.0	186.0	11.0	23.0	30.0	77.0	142.98144997151172	87.90580517581026	270.4329964601328
1869	2.0	2.0	2.0	5.0	8.0	12.0	4.0	7.0																	142.94849708698018	0.0	0.0
310	0.0	0.0	18.0	52.0	17.0	0.0	0.0	17.0	0.0	8.0	3.0	10.0	7.0	0.0	5.0	10.0	12.0	139.0	33.0	136.0	139.0	1.0	48.0	130.0	142.21761119364388	94.5461413659801	254.99037642443952
105	4.0	0.0	2.0	11.0	5.0	4.0	4.0	25.0																	141.94117024819445	0.0	0.0
855	0.0	0.0	41.0	125.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	6.0	0.0	0.0	1.0	2.0	1.0	3.0	33.0	27.0	5.0	1.0	9.0	141.80455952659898	44.97582495155575	150.46140200572688
198	4.0	0.0	3.0	21.0	11.0	2.0	2.0	18.0	3.0	0.0	2.0	15.0	9.0	1.0	1.0	15.0	49.0	6.0	19.0	292.0	183.0	61.0	11.0	163.0	141.76725949073693	115.22442254326695	325.8892078111391
28	3.0	0.0	1.0	29.0	4.0	3.0	11.0	23.0	2.0	0.0	1.0	27.0	3.0	2.0	7.0	20.0	61.0	3.0	16.0	359.0	115.0	76.0	160.0	306.0	141.71600937600712	126.5575926868089	358.2824708245042
127	6.0	0.0	4.0	35.0	14.0	0.0	4.0	24.0	3.0	0.0	2.0	28.0	12.0	0.0	2.0	21.0	33.0	32.0	7.0	297.0	116.0	115.0	209.0	171.0	141.2592479401598	114.26729106854675	335.3187847176366
841	4.0	4.0	2.0	14.0	20.0	4.0	2.0	19.0	3.0	6.0	2.0	6.0	10.0	1.0	1.0	10.0	50.0	40.0	8.0	48.0	155.0	26.0	19.0	134.0	140.79746721894782	101.66890016512622	271.3896435924127
1108	4.0	4.0	2.0	31.0	8.0	2.0	6.0	13.0	0.0	2.0	1.0	17.0	2.0	1.0	6.0	10.0	17.0	96.0	6.0	241.0	87.0	51.0	78.0	242.0	140.61092634284554	94.8397554247085	295.86277079529714
1072	1.0	1.0	12.0	17.0	10.0	0.0	7.0	5.0	0.0	0.0	11.0	17.0	9.0	1.0	6.0	7.0	4.0	42.0	125.0	162.0	110.0	22.0	92.0	49.0	140.3153180869101	146.2585620987831	331.56017385862646
1189	1.0	5.0	10.0	27.0	22.0	0.0	2.0	27.0	0.0	2.0	5.0	20.0	17.0	0.0	1.0	21.0	3.0	61.0	41.0	277.0	280.0	12.0	58.0	193.0	139.94199630605752	109.88052939247125	301.93205216537257
509	0.0	0.0	12.0	18.0	30.0	0.0	6.0	6.0	0.0	0.0	2.0	5.0	12.0	1.0	4.0	2.0	7.0	17.0	15.0	103.0	116.0	5.0	47.0	34.0	139.92671198645823	93.65803287517144	246.9071084234901
942	2.0	2.0	11.0	29.0	10.0	0.0	2.0	10.0	0.0	0.0	8.0	16.0	6.0	0.0	1.0	4.0	13.0	71.0	138.0	251.0	242.0	0.0	9.0	264.0	139.88861398533126	107.97095998701415	274.8831875380763
71	5.0	0.0	0.0	43.0	6.0	8.0	6.0	7.0	5.0	0.0	0.0	22.0	5.0	4.0	3.0	5.0	52.0	25.0	8.0	249.0	96.0	135.0	160.0	108.0	139.28984252241642	113.2418334037335	338.72938533973456
2535	0.0	0.0	19.0	19.0	11.0	0.0	3.0	4.0	0.0	1.0	7.0	8.0	12.0	1.0	3.0	6.0	6.0	61.0	32.0	64.0	147.0	1.0	16.0	59.0	139.1852959966991	122.85217470922026	228.01425568777347
81	6.0	3.0	6.0	22.0	18.0	0.0	6.0	4.0	3.0	2.0	5.0	16.0	12.0	0.0	3.0	4.0	8.0	13.0	29.0	120.0	106.0	28.0	36.0	45.0	138.91769460254352	119.52671916580331	295.6444179925797
687	2.0	0.0	2.0	13.0	4.0	6.0	2.0	24.0	3.0	1.0	1.0	9.0	6.0	3.0	1.0	14.0	52.0	64.0	33.0	281.0	132.0	113.0	104.0	322.0	138.8878979538353	110.758340472803	370.5358081472024
1302	1.0	0.0	1.0	29.0	2.0	5.0	13.0	12.0	0.0	1.0	1.0	23.0	1.0	4.0	8.0	10.0	5.0	52.0	13.0	340.0	27.0	125.0	159.0	189.0	138.81569604758155	117.339139745194	324.6457880814392
8	2.0	0.0	2.0	20.0	1.0	7.0	2.0	15.0	1.0	0.0	2.0	12.0	6.0	4.0	1.0	11.0	59.0	5.0	21.0	357.0	135.0	168.0	175.0	323.0	138.80028771489452	121.3205866454156	381.2111241382147
337	8.0	0.0	0.0	29.0	17.0	4.0	12.0	7.0	2.0	0.0	0.0	14.0	10.0	1.0	5.0	9.0	28.0	11.0	8.0	112.0	80.0	28.0	91.0	82.0	138.67153791116112	93.34956503014472	287.5378888033827
967	9.0	0.0	6.0	22.0	18.0	0.0	3.0	3.0	2.0	0.0	2.0	6.0	5.0	0.0	1.0	0.0	20.0	13.0	27.0	114.0	130.0	0.0	4.0	60.0	138.54515712824534	73.80080074567671	216.94627881722965
1284	7.0	0.0	0.0	13.0	18.0	6.0	9.0	16.0	7.0	1.0	1.0	7.0	13.0	2.0	3.0	12.0	10.0	1.0	1.0	8.0	21.0	2.0	3.0	15.0	138.01730424011097	119.38643880642051	127.04692891677624
115	8.0	0.0	4.0	27.0	17.0	0.0	2.0	29.0	6.0	0.0	2.0	17.0	15.0	0.0	1.0	18.0	32.0	6.0	2.0	43.0	35.0	0.0	6.0	49.0	137.97420727043945	111.34473659884809	153.31727008241396
349	4.0	0.0	6.0	29.0	0.0	0.0	10.0	20.0																	137.9556715839462	0.0	0.0
245	0.0	0.0	0.0	33.0	5.0	6.0	48.0	22.0	5.0	1.0	0.0	20.0	2.0	4.0	14.0	12.0	12.0	15.0	0.0	94.0	16.0	6.0	82.0	129.0	137.73627963416016	124.56359319874724	187.25343307777248
41	4.0	0.0	4.0	26.0	21.0	0.0	4.0	28.0	2.0	0.0	4.0	22.0	17.0	0.0	2.0	21.0	40.0	25.0	30.0	351.0	155.0	97.0	118.0	262.0	137.67476613630174	123.4702067997786	367.706154160773
246	4.0	11.0	0.0	29.0	1.0	11.0	17.0	7.0	3.0	7.0	0.0	21.0	2.0	10.0	16.0	5.0	20.0	91.0	1.0	202.0	28.0	99.0	161.0	124.0	137.60133382730712	131.3563827474328	275.8198014360822
156	2.0	0.0	1.0	24.0	5.0	6.0	6.0	6.0	1.0	2.0	1.0	20.0	5.0	3.0	3.0	7.0	38.0	15.0	3.0	229.0	43.0	27.0	33.0	105.0	137.56921321243797	113.45298700763226	264.2744302238634
2412	4.0	0.0	0.0	6.0	9.0	18.0	6.0	10.0	4.0	0.0	0.0	5.0	16.0	9.0	3.0	12.0	112.0	13.0	6.0	83.0	348.0	141.0	116.0	238.0	137.40376351773816	120.91743279529014	338.3476431133813
1165	3.0	3.0	2.0	12.0	2.0	4.0	16.0	3.0	1.0	2.0	1.0	6.0	0.0	2.0	8.0	4.0	16.0	65.0	4.0	99.0	27.0	33.0	89.0	80.0	137.1505806184614	93.5137093417099	260.39904914710684
1363	5.0	0.0	2.0	4.0	22.0	2.0	9.0	19.0	1.0	0.0	1.0	2.0	14.0	1.0	6.0	14.0	16.0	1.0	6.0	30.0	82.0	37.0	126.0	121.0	137.13151018404267	95.64882131905333	277.2413671724394
4660	0.0	0.0	20.0	23.0	18.0	0.0	0.0	16.0	0.0	0.0	7.0	12.0	12.0	0.0	0.0	9.0	27.0	121.0	21.0	81.0	280.0	0.0	3.0	235.0	136.78186086267831	101.97320436888918	214.43113280188163
114	4.0	0.0	0.0	16.0	4.0	8.0	11.0	19.0	2.0	0.0	0.0	11.0	5.0	6.0	10.0	14.0	23.0	51.0	2.0	219.0	73.0	92.0	218.0	232.0	136.245921539448	121.2313934453024	298.5978584416224
1313	0.0	10.0	3.0	30.0	20.0	3.0	3.0	20.0	0.0	3.0	1.0	20.0	17.0	1.0	1.0	12.0	14.0	81.0	6.0	158.0	164.0	87.0	40.0	102.0	136.23549573808293	93.07233616257996	292.989688532337
785	0.0	2.0	2.0	39.0	9.0	4.0	4.0	16.0	0.0	4.0	2.0	20.0	5.0	2.0	2.0	8.0	40.0	15.0	15.0	397.0	129.0	149.0	237.0	193.0	136.11900673878023	107.59494466193344	366.38215699763686
30	2.0	0.0	1.0	23.0	7.0	4.0	13.0	3.0	1.0	0.0	1.0	14.0	6.0	2.0	7.0	4.0	11.0	2.0	5.0	99.0	31.0	52.0	93.0	61.0	136.0033517629924	111.88405482822782	276.3006680440926
1135	1.0	2.0	3.0	28.0	21.0	1.0	4.0	31.0	0.0	1.0	2.0	25.0	21.0	1.0	4.0	25.0	5.0	78.0	26.0	448.0	288.0	107.0	159.0	531.0	135.80577907245535	120.36299592823656	356.7545630969703
1102	8.0	0.0	0.0	4.0	8.0	11.0	10.0	12.0	3.0	2.0	0.0	2.0	6.0	4.0	3.0	5.0	33.0	25.0	0.0	38.0	136.0	69.0	82.0	177.0	135.5545802954357	87.39189187184154	245.0501619309693
2812	0.0	0.0	3.0	14.0	7.0	4.0	15.0	1.0	0.0	0.0	3.0	12.0	5.0	4.0	10.0	3.0	5.0	10.0	12.0	73.0	30.0	47.0	77.0	60.0	135.5154501212981	132.36483273101808	279.00160284361
2756	0.0	0.0	0.0	55.0	36.0	18.0	0.0	37.0	1.0	1.0	2.0	8.0	8.0	4.0	2.0	12.0	7.0	7.0	2.0	25.0	48.0	7.0	5.0	25.0	135.38481685253336	121.9684812438964	171.93781463689405
136	4.0	0.0	0.0	25.0	3.0	10.0	4.0	22.0	2.0	0.0	0.0	36.0	2.0	5.0	2.0	12.0	51.0	14.0	9.0	272.0	78.0	77.0	58.0	158.0	135.33657197010945	112.23442251501378	322.8569933065959
407	7.0	0.0	0.0	31.0	0.0	8.0	8.0	15.0	4.0	8.0	1.0	11.0	3.0	1.0	4.0	12.0	4.0	13.0	2.0	13.0	3.0	1.0	4.0	15.0	135.23145537608113	103.59121730999424	115.42388313030408
438	0.0	0.0	17.0	38.0	15.0	0.0	0.0	11.0	0.0	0.0	10.0	34.0	16.0	0.0	0.0	18.0	2.0	27.0	111.0	329.0	111.0	2.0	6.0	139.0	135.18238726883948	124.38912405096669	270.00716592675064
48	2.0	0.0	6.0	9.0	5.0	2.0	4.0	2.0	1.0	0.0	4.0	7.0	4.0	1.0	3.0	0.0	18.0	39.0	21.0	78.0	92.0	7.0	47.0	106.0	135.1782112301884	103.7349118178186	269.36515332281607
686	0.0	0.0	2.0	21.0	0.0	4.0	24.0	11.0	0.0	2.0	1.0	20.0	1.0	2.0	12.0	10.0	9.0	22.0	5.0	93.0	4.0	2.0	30.0	30.0	135.17778149658992	108.65363092866578	188.51104045429344
1246	4.0	9.0	8.0	12.0	21.0	0.0	4.0	9.0	1.0	2.0	1.0	2.0	8.0	0.0	1.0	2.0	12.0	50.0	20.0	63.0	173.0	0.0	3.0	61.0	135.13183380247656	56.45970576456407	195.78162611834605
978	0.0	8.0	3.0	23.0	7.0	2.0	13.0	16.0	0.0	5.0	2.0	24.0	6.0	1.0	7.0	12.0	4.0	59.0	12.0	155.0	56.0	57.0	78.0	132.0	134.96954167499933	113.28220308751015	292.09832472481065
1039	6.0	0.0	2.0	27.0	2.0	2.0	2.0	24.0	4.0	1.0	2.0	14.0	4.0	1.0	1.0	14.0	189.0	20.0	9.0	254.0	281.0	219.0	267.0	375.0	134.79226303673278	111.63574997542588	380.9983604263893
2896	5.0	0.0	4.0	14.0	15.0	0.0	5.0	34.0	2.0	4.0	1.0	7.0	6.0	0.0	6.0	12.0	6.0	10.0	2.0	57.0	63.0	0.0	19.0	48.0	134.79132312508168	87.90374101574729	152.94388791001472
318	5.0	0.0	0.0	12.0	0.0	9.0	20.0	18.0	2.0	0.0	0.0	5.0	0.0	3.0	7.0	12.0	20.0	15.0	0.0	75.0	12.0	43.0	73.0	107.0	134.78620939984327	90.24876700546552	223.1672268689537
867	0.0	0.0	18.0	39.0	13.0	0.0	0.0	8.0	0.0	0.0	13.0	28.0	8.0	0.0	0.0	8.0	4.0	18.0	78.0	204.0	52.0	0.0	0.0	35.0	134.68117855505776	121.6216373136084	210.4408515291089
1639	2.0	1.0	0.0	30.0	3.0	8.0	12.0	16.0	1.0	0.0	0.0	18.0	0.0	4.0	9.0	14.0	14.0	28.0	2.0	189.0	22.0	173.0	107.0	129.0	134.63122421763296	105.13072178139736	290.2990198768132
403	4.0	0.0	0.0	26.0	0.0	16.0	8.0	3.0	5.0	3.0	0.0	16.0	1.0	4.0	7.0	7.0	5.0	3.0	0.0	16.0	1.0	4.0	7.0	7.0	134.62073224447025	110.3232566872822	110.3232566872822
878	0.0	2.0	8.0	35.0	6.0	2.0	0.0	16.0	0.0	1.0	4.0	21.0	9.0	1.0	0.0	9.0	41.0	20.0	41.0	247.0	102.0	88.0	89.0	144.0	134.43644247955018	106.64887252445511	362.6918169773174
35	4.0	0.0	0.0	22.0	0.0	9.0	12.0	20.0	2.0	0.0	0.0	20.0	1.0	5.0	7.0	19.0	19.0	2.0	4.0	166.0	21.0	58.0	71.0	212.0	134.3731289067459	116.50534933584449	285.75506725683744
2421	0.0	0.0	19.0	19.0	17.0	0.0	0.0	19.0	0.0	3.0	9.0	17.0	10.0	0.0	0.0	7.0	1.0	11.0	23.0	61.0	122.0	0.0	0.0	50.0	134.28114973164045	106.08244025396404	166.40439805565674
88	6.0	0.0	0.0	14.0	10.0	6.0	14.0	6.0	2.0	0.0	0.0	13.0	8.0	4.0	8.0	7.0	19.0	5.0	12.0	246.0	128.0	126.0	84.0	150.0	134.257335602972	112.92103079995816	336.28713659986
1248	3.0	0.0	0.0	18.0	4.0	7.0	14.0	16.0	0.0	0.0	0.0	12.0	4.0	6.0	9.0	10.0	41.0	16.0	25.0	210.0	61.0	79.0	187.0	265.0	134.1899225299337	107.63021341182444	355.2393700709301
90	2.0	0.0	2.0	16.0	9.0	2.0	6.0	17.0	1.0	0.0	2.0	11.0	8.0	1.0	5.0	10.0	27.0	2.0	58.0	239.0	113.0	81.0	211.0	206.0	134.17969506231242	114.0019830743346	379.9144797557833
383	8.0	0.0	0.0	29.0	19.0	3.0	5.0	31.0	8.0	1.0	0.0	19.0	10.0	1.0	3.0	17.0	20.0	6.0	2.0	44.0	30.0	3.0	19.0	46.0	133.9350423864307	104.7104965236527	186.18922018244328
193	2.0	0.0	0.0	17.0	3.0	8.0	19.0	13.0	3.0	0.0	0.0	10.0	1.0	5.0	10.0	12.0	23.0	0.0	22.0	138.0	27.0	57.0	151.0	137.0	133.9184132015828	113.94652114183484	332.2575894290682
2916	5.0	0.0	0.0	14.0	0.0	7.0	24.0	18.0	3.0	0.0	0.0	7.0	3.0	3.0	10.0	11.0	41.0	27.0	0.0	165.0	27.0	67.0	116.0	128.0	133.49788068141356	105.71820403291824	254.8041430702328
905	4.0	1.0	10.0	42.0	11.0	0.0	0.0	4.0	2.0	1.0	5.0	27.0	7.0	0.0	0.0	3.0	21.0	28.0	34.0	246.0	75.0	0.0	3.0	82.0	132.73919055122653	105.04453987201326	225.76423112873888
4057	0.0	12.0	4.0	23.0	4.0	2.0	6.0	25.0	0.0	7.0	0.0	7.0	5.0	1.0	4.0	12.0	5.0	115.0	11.0	404.0	186.0	125.0	154.0	186.0	132.65560691560214	68.37639920242655	330.0429267026011
210	3.0	0.0	0.0	28.0	0.0	6.0	21.0	20.0	1.0	0.0	0.0	19.0	2.0	2.0	7.0	13.0	17.0	17.0	1.0	146.0	30.0	60.0	82.0	188.0	132.58714161437018	98.34380382271677	260.1405339041114
1755	2.0	0.0	0.0	12.0	12.0	10.0	6.0	22.0																	132.55484127477044	0.0	0.0
100	3.0	0.0	4.0	15.0	11.0	0.0	8.0	25.0	2.0	0.0	3.0	13.0	6.0	0.0	5.0	14.0	45.0	31.0	28.0	220.0	118.0	113.0	227.0	242.0	132.51204035685885	113.22145165389912	369.8973148638256
2763	5.0	0.0	0.0	29.0	18.0	5.0	5.0	10.0	1.0	4.0	2.0	8.0	22.0	1.0	2.0	11.0	21.0	17.0	21.0	85.0	172.0	31.0	65.0	90.0	132.3940238455678	106.10121979726192	306.48123629561576
45	5.0	7.0	0.0	31.0	1.0	6.0	16.0	12.0	4.0	4.0	0.0	23.0	1.0	6.0	14.0	11.0	9.0	35.0	2.0	80.0	11.0	7.0	36.0	63.0	131.95688974869398	126.54501574682035	198.1855704422327
517	0.0	0.0	16.0	34.0	14.0	0.0	0.0	10.0	0.0	0.0	9.0	30.0	12.0	0.0	0.0	10.0	2.0	58.0	193.0	406.0	123.0	2.0	8.0	115.0	131.91354158580242	116.71872252100216	286.4294841601602
1557	3.0	4.0	2.0	12.0	5.0	2.0	8.0	19.0	0.0	4.0	1.0	5.0	3.0	1.0	4.0	12.0	22.0	33.0	10.0	93.0	68.0	47.0	62.0	96.0	131.64081883828342	81.74093970985804	292.5820056502948
1420	2.0	0.0	0.0	34.0	4.0	6.0	8.0	24.0	0.0	0.0	0.0	23.0	2.0	4.0	7.0	16.0	27.0	4.0	2.0	158.0	60.0	56.0	77.0	165.0	131.5716209425552	104.42284013258144	278.7999404020251
97	4.0	4.0	13.0	17.0	8.0	0.0	0.0	12.0																	131.56652379280467	0.0	0.0
2489	6.0	1.0	0.0	7.0	13.0	8.0	8.0	14.0	3.0	1.0	1.0	12.0	9.0	5.0	6.0	16.0	37.0	6.0	9.0	148.0	136.0	71.0	98.0	192.0	131.5194975199055	136.42810539905855	322.4860081387911
631	6.0	1.0	10.0	12.0	19.0	0.0	0.0	12.0	3.0	0.0	5.0	6.0	10.0	0.0	0.0	6.0	71.0	35.0	28.0	123.0	111.0	2.0	12.0	217.0	131.47309067908552	99.83505894172184	266.12154373735905
1042	3.0	0.0	4.0	28.0	7.0	0.0	4.0	29.0	2.0	0.0	3.0	18.0	4.0	0.0	2.0	20.0	52.0	1.0	32.0	218.0	94.0	59.0	22.0	182.0	131.26942346296713	109.34379634381148	341.67867973517167
99	4.0	0.0	0.0	12.0	6.0	5.0	18.0	17.0	4.0	0.0	0.0	10.0	4.0	4.0	17.0	15.0	2.0	0.0	0.0	8.0	4.0	4.0	10.0	12.0	131.20486140993927	123.07594085333776	109.9980159861872
164	5.0	0.0	0.0	13.0	14.0	5.0	10.0	14.0	2.0	0.0	0.0	8.0	4.0	8.0	8.0	9.0	15.0	1.0	2.0	80.0	35.0	25.0	24.0	88.0	131.20281211200003	118.43522100727064	235.460857174758
3157	0.0	0.0	0.0	15.0	8.0	11.0	17.0	14.0	0.0	0.0	0.0	9.0	7.0	4.0	6.0	11.0	14.0	1.0	5.0	79.0	45.0	63.0	95.0	94.0	130.8541116893116	97.49545162651478	285.0421957496624
122	3.0	0.0	6.0	16.0	3.0	1.0	2.0	4.0	2.0	1.0	4.0	15.0	5.0	1.0	2.0	6.0	13.0	16.0	23.0	130.0	39.0	30.0	26.0	59.0	130.67055864379387	121.09907814810838	289.4816984301767
1642	1.0	2.0	1.0	10.0	10.0	6.0	6.0	16.0	0.0	1.0	1.0	7.0	8.0	3.0	3.0	14.0	19.0	23.0	6.0	82.0	89.0	69.0	50.0	103.0	130.57472702617792	102.85200529546596	286.4465388947815
929	1.0	1.0	14.0	31.0	3.0	0.0	0.0	22.0	0.0	3.0	4.0	28.0	4.0	0.0	0.0	9.0	5.0	16.0	64.0	274.0	31.0	0.0	1.0	178.0	130.51273438527727	90.6964324156182	222.9756410770266
4038	0.0	0.0	7.0	25.0	9.0	2.0	0.0	11.0	0.0	0.0	7.0	19.0	5.0	1.0	0.0	8.0	10.0	9.0	34.0	147.0	42.0	58.0	11.0	58.0	130.47670840948317	115.75122512155608	303.82310999086286
543	3.0	0.0	0.0	21.0	13.0	4.0	14.0	13.0	5.0	0.0	1.0	15.0	10.0	2.0	6.0	13.0	18.0	9.0	2.0	58.0	21.0	2.0	14.0	34.0	130.43320170063876	129.58827170466049	175.36460162005918
1019	0.0	12.0	5.0	12.0	8.0	3.0	6.0	3.0	0.0	7.0	2.0	7.0	5.0	1.0	2.0	9.0	3.0	64.0	14.0	65.0	46.0	14.0	26.0	42.0	130.41616499562517	89.42162885913194	240.28808278833276
2786	4.0	0.0	0.0	25.0	11.0	3.0	12.0	23.0	9.0	0.0	1.0	16.0	11.0	1.0	3.0	16.0	10.0	0.0	1.0	18.0	11.0	1.0	3.0	16.0	130.36552770224873	123.00315107612016	125.06850922526564
4957	0.0	0.0	25.0	25.0	25.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	0.0	1.0	3.0	16.0	3.0	11.0	21.0	0.0	0.0	17.0	130.32386152085928	41.58883083359672	97.61001350523614
2461	0.0	0.0	0.0	24.0	15.0	9.0	14.0	8.0	0.0	1.0	0.0	19.0	13.0	8.0	10.0	9.0	6.0	16.0	11.0	141.0	148.0	67.0	137.0	143.0	130.17002861746505	121.20268476217464	309.0051006058548
340	8.0	0.0	0.0	25.0	4.0	4.0	11.0	7.0	3.0	0.0	0.0	17.0	7.0	1.0	3.0	8.0	64.0	0.0	0.0	128.0	48.0	31.0	32.0	76.0	130.0354331707087	91.87587900763864	235.799919013054
40	4.0	0.0	0.0	32.0	6.0	6.0	4.0	16.0	5.0	0.0	0.0	26.0	6.0	5.0	11.0	13.0	21.0	8.0	1.0	202.0	34.0	47.0	64.0	124.0	129.96765431001072	134.4850566281178	258.0629165944
1334	1.0	1.0	8.0	15.0	19.0	1.0	0.0	12.0	0.0	0.0	4.0	9.0	14.0	1.0	0.0	6.0	2.0	33.0	27.0	119.0	253.0	22.0	39.0	84.0	129.8680308665594	100.39454410277948	284.61203849691594
1033	3.0	9.0	10.0	20.0	27.0	0.0	0.0	14.0	0.0	1.0	5.0	14.0	12.0	0.0	0.0	9.0	0.0	5.0	11.0	39.0	23.0	6.0	0.0	57.0	129.85165317879137	94.82586663288151	170.53862903296135
777	0.0	5.0	10.0	17.0	10.0	0.0	4.0	26.0	0.0	4.0	8.0	14.0	9.0	0.0	2.0	23.0	9.0	118.0	117.0	197.0	173.0	33.0	70.0	247.0	129.8306202788193	117.18155812295043	352.13381935193826
2435	7.0	0.0	0.0	21.0	12.0	2.0	18.0	15.0	3.0	2.0	0.0	11.0	11.0	1.0	9.0	13.0	44.0	30.0	5.0	124.0	133.0	43.0	88.0	171.0	129.8091659139147	99.02339996989836	295.0726023519657
196	0.0	0.0	13.0	35.0	17.0	0.0	0.0	14.0	0.0	0.0	7.0	20.0	15.0	0.0	0.0	11.0	4.0	12.0	29.0	199.0	84.0	3.0	8.0	95.0	129.80373241993442	108.71873977936905	243.71071885200297
2878	4.0	0.0	0.0	19.0	4.0	8.0	8.0	6.0	2.0	0.0	0.0	15.0	4.0	6.0	4.0	4.0	80.0	4.0	12.0	289.0	166.0	59.0	140.0	248.0	129.74517948741456	109.8189713388672	346.0998825808308
1011	1.0	2.0	1.0	21.0	24.0	2.0	8.0	26.0	0.0	1.0	1.0	34.0	27.0	1.0	5.0	14.0	3.0	43.0	4.0	132.0	143.0	88.0	66.0	115.0	129.49140627693208	113.4776776276394	275.8706744783967
4039	0.0	0.0	6.0	20.0	20.0	0.0	8.0	13.0	0.0	0.0	2.0	38.0	11.0	0.0	5.0	5.0	14.0	89.0	11.0	374.0	156.0	82.0	115.0	244.0	129.48312271367266	103.40184896536002	328.17304332122643
442	0.0	8.0	13.0	15.0	2.0	0.0	5.0	27.0	0.0	3.0	6.0	7.0	1.0	0.0	2.0	18.0	12.0	25.0	38.0	85.0	88.0	0.0	3.0	124.0	129.3795499946039	95.84363410625444	215.71350876071972
1803	3.0	0.0	1.0	15.0	15.0	3.0	3.0	19.0	0.0	0.0	1.0	11.0	9.0	2.0	2.0	10.0	26.0	25.0	3.0	133.0	120.0	22.0	70.0	187.0	129.34794616016092	98.63851650088402	265.5757782426363
288	6.0	0.0	0.0	12.0	8.0	6.0	6.0	18.0	2.0	0.0	0.0	11.0	8.0	3.0	5.0	12.0	18.0	0.0	8.0	144.0	118.0	58.0	86.0	137.0	129.1942173193412	105.28954097322826	308.8840576052795
1256	2.0	1.0	0.0	10.0	11.0	7.0	16.0	13.0	0.0	0.0	0.0	6.0	9.0	3.0	9.0	9.0	10.0	68.0	25.0	96.0	127.0	116.0	175.0	158.0	129.1195654247201	93.23669057283186	339.263253931396
